cz,NAICS4,year,emp
1600,3262,2011,1880
1600,3272,2011,375
1600,3273,2011,163
1600,3279,2011,20
1600,3314,2011,80
1600,3321,2011,60
1600,3322,2011,10
1600,3323,2011,550
1600,3324,2011,10
1600,3325,2011,375
1600,3327,2011,200
1600,3329,2011,295
1600,3331,2011,70
1600,3332,2011,70
1600,3333,2011,80
1600,3335,2011,10
1600,3336,2011,1760
1600,3339,2011,20
1600,3342,2011,10
1600,3343,2011,10
1600,3344,2011,70
1600,3351,2011,60
1600,3352,2011,10
1600,3353,2011,375
1600,3359,2011,550
1600,3362,2011,80
1600,3363,2011,435
1600,3364,2011,375
1600,3366,2011,10
1600,3371,2011,90
1600,3372,2011,130
1600,3379,2011,175
1600,3391,2011,80
1600,3399,2011,810
16000,3111,2011,20
16000,3112,2011,20
16000,3113,2011,20
16000,3114,2011,10
16000,3115,2011,60
16000,3116,2011,78
16000,3118,2011,640
16000,3119,2011,620
16000,3121,2011,40
16000,3132,2011,10
16000,3141,2011,10
16000,3149,2011,20
16000,3151,2011,10
16000,3152,2011,30
16000,3211,2011,180
16000,3212,2011,10
16000,3219,2011,168
16000,3222,2011,983
16000,3231,2011,669
16000,3241,2011,50
16000,3251,2011,60
16000,3252,2011,60
16000,3253,2011,195
16000,3254,2011,10
16000,3255,2011,130
16000,3256,2011,70
16000,3259,2011,10
16000,3261,2011,2180
16000,3262,2011,80
16000,3271,2011,445
16000,3272,2011,375
16000,3273,2011,100
16000,3279,2011,20
16000,3311,2011,1125
16000,3312,2011,235
16000,3315,2011,200
16000,3321,2011,432
16000,3323,2011,462
16000,3324,2011,10
16000,3325,2011,120
16000,3326,2011,10
16000,3327,2011,1063
16000,3328,2011,160
16000,3329,2011,2110
16000,3331,2011,519
16000,3332,2011,90
16000,3333,2011,120
16000,3334,2011,175
16000,3335,2011,180
16000,3336,2011,175
16000,3339,2011,1320
16000,3344,2011,40
16000,3345,2011,870
16000,3351,2011,185
16000,3352,2011,3750
16000,3353,2011,730
16000,3359,2011,60
16000,3361,2011,10
16000,3362,2011,190
16000,3363,2011,3182
16000,3366,2011,10
16000,3371,2011,315
16000,3372,2011,130
16000,3391,2011,40
16000,3399,2011,616
16100,3113,2011,20
16100,3114,2011,120
16100,3115,2011,70
16100,3116,2011,30
16100,3118,2011,19
16100,3119,2011,30
16100,3121,2011,215
16100,3131,2011,375
16100,3133,2011,60
16100,3149,2011,80
16100,3151,2011,70
16100,3152,2011,90
16100,3159,2011,60
16100,3161,2011,60
16100,3169,2011,20
16100,3211,2011,491
16100,3212,2011,60
16100,3219,2011,737
16100,3222,2011,455
16100,3231,2011,800
16100,3241,2011,30
16100,3251,2011,215
16100,3252,2011,60
16100,3253,2011,10
16100,3254,2011,60
16100,3255,2011,60
16100,3259,2011,20
16100,3261,2011,545
16100,3262,2011,10
16100,3271,2011,200
16100,3272,2011,620
16100,3273,2011,228
16100,3274,2011,185
16100,3279,2011,100
16100,3313,2011,10
16100,3314,2011,10
16100,3315,2011,195
16100,3321,2011,899
16100,3322,2011,60
16100,3323,2011,565
16100,3324,2011,245
16100,3326,2011,60
16100,3327,2011,551
16100,3328,2011,130
16100,3329,2011,585
16100,3331,2011,305
16100,3332,2011,235
16100,3333,2011,120
16100,3334,2011,265
16100,3335,2011,620
16100,3336,2011,10
16100,3339,2011,275
16100,3342,2011,265
16100,3343,2011,10
16100,3344,2011,1039
16100,3345,2011,1095
16100,3351,2011,20
16100,3353,2011,130
16100,3359,2011,70
16100,3362,2011,10
16100,3363,2011,10
16100,3365,2011,10
16100,3371,2011,229
16100,3372,2011,120
16100,3391,2011,160
16100,3399,2011,120
16200,3111,2011,125
16200,3113,2011,225
16200,3114,2011,70
16200,3115,2011,435
16200,3116,2011,275
16200,3118,2011,335
16200,3119,2011,445
16200,3121,2011,275
16200,3133,2011,60
16200,3141,2011,20
16200,3149,2011,40
16200,3152,2011,245
16200,3162,2011,435
16200,3169,2011,10
16200,3211,2011,187
16200,3212,2011,60
16200,3219,2011,524
16200,3221,2011,175
16200,3222,2011,1065
16200,3231,2011,698
16200,3241,2011,315
16200,3251,2011,205
16200,3252,2011,435
16200,3254,2011,435
16200,3255,2011,60
16200,3259,2011,100
16200,3261,2011,772
16200,3262,2011,80
16200,3271,2011,120
16200,3272,2011,375
16200,3273,2011,356
16200,3274,2011,10
16200,3279,2011,70
16200,3311,2011,235
16200,3312,2011,550
16200,3314,2011,350
16200,3315,2011,245
16200,3321,2011,100
16200,3322,2011,10
16200,3323,2011,943
16200,3324,2011,175
16200,3325,2011,175
16200,3326,2011,195
16200,3327,2011,752
16200,3328,2011,180
16200,3329,2011,257
16200,3331,2011,690
16200,3332,2011,150
16200,3333,2011,70
16200,3334,2011,10
16200,3335,2011,110
16200,3336,2011,175
16200,3339,2011,240
16200,3341,2011,750
16200,3342,2011,20
16200,3344,2011,325
16200,3345,2011,370
16200,3351,2011,60
16200,3353,2011,60
16200,3359,2011,195
16200,3362,2011,588
16200,3363,2011,30
16200,3364,2011,760
16200,3365,2011,189
16200,3366,2011,10
16200,3369,2011,185
16200,3371,2011,174
16200,3372,2011,80
16200,3379,2011,10
16200,3391,2011,303
16200,3399,2011,505
16300,3111,2011,90
16300,3112,2011,130
16300,3113,2011,951
16300,3114,2011,750
16300,3115,2011,785
16300,3116,2011,493
16300,3118,2011,1485
16300,3119,2011,715
16300,3121,2011,385
16300,3122,2011,20
16300,3131,2011,10
16300,3132,2011,190
16300,3133,2011,150
16300,3141,2011,219
16300,3149,2011,278
16300,3152,2011,200
16300,3159,2011,40
16300,3161,2011,10
16300,3169,2011,60
16300,3211,2011,488
16300,3212,2011,190
16300,3219,2011,1696
16300,3222,2011,1979
16300,3231,2011,4251
16300,3241,2011,987
16300,3251,2011,1195
16300,3252,2011,985
16300,3253,2011,70
16300,3254,2011,565
16300,3255,2011,991
16300,3256,2011,447
16300,3259,2011,1120
16300,3261,2011,4204
16300,3262,2011,1062
16300,3271,2011,795
16300,3272,2011,2517
16300,3273,2011,1120
16300,3274,2011,120
16300,3279,2011,1185
16300,3311,2011,12266
16300,3312,2011,1611
16300,3313,2011,130
16300,3314,2011,2174
16300,3315,2011,2685
16300,3321,2011,2825
16300,3322,2011,328
16300,3323,2011,6164
16300,3324,2011,847
16300,3325,2011,300
16300,3326,2011,575
16300,3327,2011,4094
16300,3328,2011,1118
16300,3329,2011,1736
16300,3331,2011,1380
16300,3332,2011,2675
16300,3333,2011,1371
16300,3334,2011,605
16300,3335,2011,2933
16300,3336,2011,263
16300,3339,2011,3224
16300,3341,2011,575
16300,3342,2011,970
16300,3344,2011,2085
16300,3345,2011,7327
16300,3346,2011,40
16300,3351,2011,260
16300,3353,2011,2882
16300,3359,2011,855
16300,3361,2011,175
16300,3362,2011,396
16300,3363,2011,505
16300,3364,2011,195
16300,3365,2011,1985
16300,3366,2011,550
16300,3369,2011,780
16300,3371,2011,493
16300,3372,2011,306
16300,3379,2011,140
16300,3391,2011,2549
16300,3399,2011,2062
16400,3111,2011,140
16400,3113,2011,666
16400,3114,2011,90
16400,3115,2011,810
16400,3116,2011,910
16400,3118,2011,1152
16400,3119,2011,200
16400,3121,2011,130
16400,3122,2011,10
16400,3141,2011,305
16400,3149,2011,168
16400,3152,2011,20
16400,3159,2011,10
16400,3162,2011,10
16400,3211,2011,115
16400,3212,2011,190
16400,3219,2011,707
16400,3222,2011,675
16400,3231,2011,823
16400,3241,2011,145
16400,3251,2011,110
16400,3252,2011,70
16400,3253,2011,20
16400,3254,2011,80
16400,3255,2011,90
16400,3256,2011,20
16400,3259,2011,80
16400,3261,2011,2523
16400,3262,2011,190
16400,3271,2011,890
16400,3272,2011,190
16400,3273,2011,579
16400,3279,2011,439
16400,3311,2011,3028
16400,3312,2011,1565
16400,3313,2011,989
16400,3314,2011,1045
16400,3315,2011,980
16400,3321,2011,1885
16400,3322,2011,30
16400,3323,2011,1563
16400,3324,2011,950
16400,3325,2011,24
16400,3326,2011,140
16400,3327,2011,1755
16400,3328,2011,771
16400,3329,2011,1229
16400,3331,2011,85
16400,3332,2011,355
16400,3333,2011,130
16400,3334,2011,365
16400,3335,2011,1241
16400,3336,2011,10
16400,3339,2011,1280
16400,3342,2011,60
16400,3344,2011,315
16400,3345,2011,355
16400,3346,2011,10
16400,3351,2011,570
16400,3353,2011,576
16400,3359,2011,560
16400,3361,2011,3760
16400,3362,2011,500
16400,3363,2011,4810
16400,3365,2011,235
16400,3369,2011,20
16400,3371,2011,417
16400,3372,2011,110
16400,3391,2011,610
16400,3399,2011,544
16500,3111,2011,830
16500,3113,2011,170
16500,3114,2011,2185
16500,3115,2011,610
16500,3116,2011,275
16500,3117,2011,10
16500,3118,2011,956
16500,3119,2011,500
16500,3121,2011,762
16500,3132,2011,60
16500,3133,2011,30
16500,3141,2011,20
16500,3149,2011,130
16500,3152,2011,30
16500,3159,2011,10
16500,3211,2011,701
16500,3212,2011,315
16500,3219,2011,1426
16500,3222,2011,160
16500,3231,2011,865
16500,3241,2011,1236
16500,3251,2011,315
16500,3252,2011,235
16500,3254,2011,60
16500,3255,2011,215
16500,3259,2011,140
16500,3261,2011,4902
16500,3262,2011,910
16500,3271,2011,255
16500,3272,2011,435
16500,3273,2011,347
16500,3279,2011,80
16500,3311,2011,731
16500,3312,2011,295
16500,3314,2011,80
16500,3315,2011,1228
16500,3321,2011,1572
16500,3322,2011,515
16500,3323,2011,1801
16500,3324,2011,130
16500,3325,2011,185
16500,3326,2011,355
16500,3327,2011,2994
16500,3328,2011,621
16500,3329,2011,2285
16500,3331,2011,1945
16500,3332,2011,405
16500,3333,2011,20
16500,3334,2011,295
16500,3335,2011,2421
16500,3336,2011,2230
16500,3339,2011,945
16500,3343,2011,10
16500,3344,2011,1012
16500,3345,2011,385
16500,3351,2011,305
16500,3352,2011,60
16500,3353,2011,630
16500,3359,2011,585
16500,3361,2011,10
16500,3362,2011,200
16500,3363,2011,1145
16500,3365,2011,7685
16500,3366,2011,185
16500,3369,2011,20
16500,3371,2011,1201
16500,3372,2011,200
16500,3379,2011,185
16500,3391,2011,548
16500,3399,2011,884
16600,3111,2011,130
16600,3112,2011,60
16600,3113,2011,10
16600,3114,2011,20
16600,3116,2011,60
16600,3118,2011,445
16600,3119,2011,100
16600,3121,2011,255
16600,3131,2011,70
16600,3132,2011,610
16600,3133,2011,235
16600,3141,2011,140
16600,3149,2011,160
16600,3152,2011,195
16600,3159,2011,70
16600,3169,2011,30
16600,3211,2011,314
16600,3212,2011,190
16600,3219,2011,905
16600,3222,2011,505
16600,3231,2011,555
16600,3241,2011,70
16600,3251,2011,70
16600,3252,2011,750
16600,3253,2011,10
16600,3254,2011,235
16600,3255,2011,175
16600,3256,2011,255
16600,3259,2011,2025
16600,3261,2011,2802
16600,3262,2011,760
16600,3271,2011,130
16600,3272,2011,175
16600,3273,2011,515
16600,3274,2011,550
16600,3279,2011,565
16600,3311,2011,550
16600,3314,2011,385
16600,3315,2011,120
16600,3321,2011,180
16600,3322,2011,20
16600,3323,2011,461
16600,3324,2011,20
16600,3325,2011,375
16600,3327,2011,408
16600,3328,2011,150
16600,3329,2011,170
16600,3331,2011,370
16600,3332,2011,595
16600,3333,2011,20
16600,3334,2011,60
16600,3335,2011,210
16600,3339,2011,710
16600,3341,2011,10
16600,3342,2011,30
16600,3343,2011,185
16600,3344,2011,60
16600,3345,2011,2600
16600,3351,2011,295
16600,3353,2011,2020
16600,3359,2011,365
16600,3361,2011,1750
16600,3362,2011,255
16600,3363,2011,1105
16600,3364,2011,375
16600,3365,2011,175
16600,3366,2011,10
16600,3371,2011,1043
16600,3372,2011,40
16600,3391,2011,338
16600,3399,2011,680
16701,3116,2011,30
16701,3121,2011,20
16701,3211,2011,598
16701,3219,2011,1080
16701,3231,2011,40
16701,3251,2011,175
16701,3256,2011,10
16701,3259,2011,20
16701,3261,2011,60
16701,3273,2011,30
16701,3315,2011,60
16701,3327,2011,20
16701,3328,2011,10
16701,3334,2011,10
16701,3371,2011,70
16701,3372,2011,10
16702,3111,2011,10
16702,3114,2011,70
16702,3116,2011,40
16702,3118,2011,144
16702,3119,2011,10
16702,3121,2011,10
16702,3132,2011,10
16702,3152,2011,10
16702,3211,2011,128
16702,3219,2011,115
16702,3221,2011,175
16702,3231,2011,110
16702,3252,2011,235
16702,3253,2011,10
16702,3254,2011,1750
16702,3255,2011,120
16702,3261,2011,70
16702,3262,2011,130
16702,3271,2011,70
16702,3272,2011,295
16702,3273,2011,170
16702,3279,2011,20
16702,3311,2011,10
16702,3312,2011,10
16702,3313,2011,175
16702,3315,2011,60
16702,3321,2011,10
16702,3323,2011,295
16702,3324,2011,60
16702,3327,2011,702
16702,3328,2011,185
16702,3329,2011,195
16702,3331,2011,224
16702,3333,2011,10
16702,3336,2011,10
16702,3339,2011,200
16702,3344,2011,175
16702,3345,2011,20
16702,3353,2011,20
16702,3359,2011,375
16702,3362,2011,20
16702,3363,2011,10
16702,3364,2011,750
16702,3366,2011,10
16702,3371,2011,90
16702,3391,2011,97
16702,3399,2011,90
16703,3116,2011,10
16703,3121,2011,10
16703,3152,2011,60
16703,3211,2011,80
16703,3212,2011,375
16703,3219,2011,80
16703,3231,2011,40
16703,3261,2011,60
16703,3271,2011,175
16703,3272,2011,70
16703,3273,2011,60
16703,3313,2011,60
16703,3327,2011,60
16703,3371,2011,10
16703,3399,2011,80
16801,3114,2011,10
16801,3116,2011,780
16801,3118,2011,20
16801,3121,2011,30
16801,3133,2011,10
16801,3141,2011,10
16801,3149,2011,10
16801,3211,2011,295
16801,3212,2011,175
16801,3219,2011,345
16801,3231,2011,100
16801,3241,2011,10
16801,3251,2011,10
16801,3259,2011,10
16801,3261,2011,90
16801,3262,2011,20
16801,3273,2011,110
16801,3279,2011,70
16801,3311,2011,10
16801,3314,2011,375
16801,3322,2011,10
16801,3323,2011,200
16801,3324,2011,20
16801,3325,2011,10
16801,3327,2011,140
16801,3329,2011,10
16801,3331,2011,522
16801,3333,2011,20
16801,3344,2011,10
16801,3345,2011,295
16801,3351,2011,10
16801,3353,2011,80
16801,3359,2011,10
16801,3369,2011,10
16801,3371,2011,91
16801,3372,2011,60
16801,3391,2011,5
16801,3399,2011,100
16802,3114,2011,20
16802,3121,2011,10
16802,3149,2011,60
16802,3211,2011,319
16802,3212,2011,410
16802,3219,2011,190
16802,3231,2011,10
16802,3261,2011,185
16802,3262,2011,175
16802,3271,2011,10
16802,3273,2011,30
16802,3327,2011,60
16802,3329,2011,70
16802,3331,2011,235
16802,3339,2011,10
16802,3359,2011,60
16802,3371,2011,20
16802,3399,2011,10
16901,3114,2011,10
16901,3115,2011,175
16901,3116,2011,10
16901,3118,2011,117
16901,3119,2011,70
16901,3121,2011,60
16901,3133,2011,10
16901,3141,2011,10
16901,3149,2011,80
16901,3152,2011,10
16901,3211,2011,130
16901,3212,2011,10
16901,3219,2011,215
16901,3222,2011,20
16901,3231,2011,234
16901,3241,2011,245
16901,3251,2011,1880
16901,3252,2011,60
16901,3255,2011,20
16901,3256,2011,175
16901,3259,2011,120
16901,3261,2011,40
16901,3262,2011,60
16901,3271,2011,10
16901,3272,2011,10
16901,3273,2011,279
16901,3279,2011,80
16901,3311,2011,20
16901,3312,2011,60
16901,3323,2011,400
16901,3324,2011,20
16901,3327,2011,536
16901,3328,2011,30
16901,3329,2011,90
16901,3331,2011,30
16901,3333,2011,20
16901,3339,2011,30
16901,3341,2011,60
16901,3342,2011,10
16901,3345,2011,20
16901,3346,2011,10
16901,3353,2011,255
16901,3362,2011,10
16901,3363,2011,2310
16901,3364,2011,10
16901,3371,2011,30
16901,3372,2011,60
16901,3391,2011,157
16901,3399,2011,60
16902,3119,2011,10
16902,3211,2011,30
16902,3231,2011,20
16902,3251,2011,10
16902,3262,2011,70
16902,3323,2011,10
16902,3327,2011,20
16902,3329,2011,10
16902,3331,2011,10
16902,3371,2011,10
16902,3391,2011,120
16902,3399,2011,10
17000,3111,2011,10
17000,3116,2011,10
17000,3118,2011,375
17000,3152,2011,10
17000,3211,2011,142
17000,3219,2011,60
17000,3231,2011,60
17000,3241,2011,40
17000,3262,2011,10
17000,3273,2011,118
17000,3279,2011,10
17000,3323,2011,80
17000,3327,2011,91
17000,3329,2011,10
17000,3331,2011,80
17000,3339,2011,175
17000,3342,2011,10
17000,3353,2011,60
17000,3359,2011,10
17000,3362,2011,60
17000,3363,2011,10
17000,3371,2011,10
17000,3399,2011,109
1701,3111,2011,140
1701,3112,2011,130
1701,3113,2011,74
1701,3114,2011,130
1701,3115,2011,20
1701,3116,2011,4260
1701,3118,2011,1674
1701,3119,2011,50
1701,3121,2011,755
1701,3122,2011,350
1701,3131,2011,445
1701,3132,2011,760
1701,3133,2011,580
1701,3141,2011,445
1701,3149,2011,545
1701,3151,2011,200
1701,3152,2011,365
1701,3159,2011,30
1701,3161,2011,10
1701,3169,2011,90
1701,3211,2011,366
1701,3212,2011,1093
1701,3219,2011,1198
1701,3221,2011,10
1701,3222,2011,624
1701,3231,2011,2718
1701,3241,2011,585
1701,3251,2011,800
1701,3252,2011,355
1701,3253,2011,140
1701,3254,2011,6696
1701,3255,2011,130
1701,3256,2011,2215
1701,3259,2011,1850
1701,3261,2011,2312
1701,3262,2011,480
1701,3271,2011,170
1701,3272,2011,140
1701,3273,2011,1110
1701,3279,2011,316
1701,3311,2011,10
1701,3314,2011,70
1701,3315,2011,60
1701,3321,2011,575
1701,3322,2011,1820
1701,3323,2011,1798
1701,3324,2011,30
1701,3325,2011,10
1701,3326,2011,150
1701,3327,2011,895
1701,3328,2011,210
1701,3329,2011,1419
1701,3331,2011,1330
1701,3332,2011,650
1701,3333,2011,1975
1701,3334,2011,1065
1701,3335,2011,196
1701,3336,2011,10
1701,3339,2011,1561
1701,3341,2011,505
1701,3342,2011,640
1701,3343,2011,70
1701,3344,2011,2526
1701,3345,2011,2041
1701,3346,2011,40
1701,3351,2011,20
1701,3353,2011,630
1701,3359,2011,885
1701,3361,2011,10
1701,3362,2011,185
1701,3363,2011,2020
1701,3364,2011,405
1701,3365,2011,10
1701,3366,2011,20
1701,3369,2011,10
1701,3371,2011,552
1701,3372,2011,301
1701,3379,2011,100
1701,3391,2011,1106
1701,3399,2011,1285
1702,3111,2011,235
1702,3112,2011,60
1702,3116,2011,235
1702,3119,2011,10
1702,3121,2011,10
1702,3131,2011,60
1702,3141,2011,375
1702,3149,2011,10
1702,3211,2011,185
1702,3219,2011,365
1702,3222,2011,175
1702,3231,2011,63
1702,3241,2011,10
1702,3252,2011,10
1702,3253,2011,10
1702,3261,2011,60
1702,3262,2011,10
1702,3272,2011,375
1702,3273,2011,70
1702,3321,2011,60
1702,3323,2011,70
1702,3324,2011,60
1702,3327,2011,10
1702,3333,2011,60
1702,3371,2011,60
1702,3399,2011,10
17100,3111,2011,130
17100,3116,2011,783
17100,3118,2011,415
17100,3119,2011,80
17100,3121,2011,10
17100,3133,2011,10
17100,3149,2011,20
17100,3152,2011,60
17100,3211,2011,415
17100,3219,2011,210
17100,3222,2011,80
17100,3231,2011,485
17100,3241,2011,960
17100,3251,2011,210
17100,3252,2011,120
17100,3253,2011,10
17100,3254,2011,70
17100,3255,2011,20
17100,3256,2011,10
17100,3259,2011,175
17100,3261,2011,890
17100,3262,2011,195
17100,3271,2011,295
17100,3272,2011,70
17100,3273,2011,198
17100,3279,2011,10
17100,3311,2011,2125
17100,3314,2011,1160
17100,3315,2011,60
17100,3321,2011,10
17100,3322,2011,10
17100,3323,2011,320
17100,3324,2011,10
17100,3325,2011,60
17100,3327,2011,622
17100,3328,2011,70
17100,3329,2011,325
17100,3331,2011,610
17100,3333,2011,10
17100,3334,2011,375
17100,3335,2011,30
17100,3336,2011,60
17100,3339,2011,305
17100,3344,2011,10
17100,3345,2011,20
17100,3353,2011,175
17100,3359,2011,10
17100,3363,2011,130
17100,3365,2011,235
17100,3366,2011,60
17100,3371,2011,50
17100,3379,2011,60
17100,3391,2011,802
17100,3399,2011,160
17200,3111,2011,130
17200,3113,2011,20
17200,3114,2011,385
17200,3115,2011,435
17200,3116,2011,6130
17200,3118,2011,10
17200,3119,2011,80
17200,3121,2011,455
17200,3141,2011,20
17200,3149,2011,10
17200,3151,2011,10
17200,3169,2011,10
17200,3211,2011,130
17200,3212,2011,120
17200,3219,2011,585
17200,3222,2011,195
17200,3231,2011,2830
17200,3241,2011,10
17200,3252,2011,10
17200,3254,2011,750
17200,3255,2011,10
17200,3256,2011,10
17200,3259,2011,10
17200,3261,2011,725
17200,3262,2011,20
17200,3272,2011,10
17200,3273,2011,220
17200,3274,2011,235
17200,3279,2011,20
17200,3313,2011,60
17200,3314,2011,375
17200,3323,2011,100
17200,3324,2011,60
17200,3327,2011,273
17200,3328,2011,10
17200,3329,2011,235
17200,3335,2011,175
17200,3339,2011,70
17200,3344,2011,120
17200,3345,2011,70
17200,3351,2011,10
17200,3359,2011,195
17200,3363,2011,750
17200,3366,2011,10
17200,3369,2011,10
17200,3371,2011,435
17200,3372,2011,10
17200,3391,2011,40
17200,3399,2011,92
17300,3111,2011,20
17300,3113,2011,750
17300,3114,2011,20
17300,3116,2011,20
17300,3118,2011,30
17300,3119,2011,20
17300,3121,2011,150
17300,3132,2011,550
17300,3133,2011,10
17300,3141,2011,925
17300,3149,2011,385
17300,3151,2011,10
17300,3152,2011,10
17300,3159,2011,175
17300,3211,2011,353
17300,3219,2011,515
17300,3221,2011,1750
17300,3222,2011,315
17300,3231,2011,250
17300,3241,2011,60
17300,3251,2011,185
17300,3252,2011,375
17300,3253,2011,10
17300,3254,2011,10
17300,3255,2011,10
17300,3256,2011,10
17300,3259,2011,60
17300,3261,2011,515
17300,3272,2011,20
17300,3273,2011,100
17300,3279,2011,20
17300,3313,2011,120
17300,3321,2011,245
17300,3322,2011,925
17300,3323,2011,380
17300,3324,2011,30
17300,3327,2011,211
17300,3329,2011,455
17300,3332,2011,20
17300,3333,2011,10
17300,3334,2011,670
17300,3335,2011,40
17300,3336,2011,70
17300,3339,2011,120
17300,3341,2011,10
17300,3342,2011,10
17300,3343,2011,10
17300,3344,2011,175
17300,3345,2011,70
17300,3363,2011,10
17300,3369,2011,60
17300,3371,2011,155
17300,3372,2011,10
17300,3391,2011,955
17300,3399,2011,170
17400,3111,2011,138
17400,3113,2011,60
17400,3114,2011,175
17400,3115,2011,555
17400,3116,2011,100
17400,3118,2011,547
17400,3119,2011,375
17400,3121,2011,60
17400,3132,2011,175
17400,3133,2011,60
17400,3141,2011,10
17400,3149,2011,80
17400,3151,2011,10
17400,3152,2011,70
17400,3169,2011,10
17400,3211,2011,251
17400,3212,2011,123
17400,3219,2011,382
17400,3221,2011,120
17400,3222,2011,295
17400,3231,2011,2229
17400,3241,2011,150
17400,3251,2011,60
17400,3252,2011,60
17400,3253,2011,40
17400,3254,2011,10
17400,3255,2011,175
17400,3256,2011,350
17400,3259,2011,185
17400,3261,2011,1256
17400,3262,2011,130
17400,3271,2011,130
17400,3273,2011,1076
17400,3279,2011,70
17400,3311,2011,10
17400,3312,2011,10
17400,3314,2011,10
17400,3315,2011,20
17400,3321,2011,10
17400,3323,2011,680
17400,3324,2011,70
17400,3325,2011,60
17400,3327,2011,651
17400,3328,2011,60
17400,3329,2011,395
17400,3331,2011,1760
17400,3332,2011,185
17400,3333,2011,385
17400,3334,2011,395
17400,3335,2011,486
17400,3336,2011,2125
17400,3339,2011,1820
17400,3341,2011,70
17400,3343,2011,10
17400,3344,2011,90
17400,3345,2011,110
17400,3352,2011,20
17400,3353,2011,70
17400,3359,2011,20
17400,3362,2011,194
17400,3363,2011,200
17400,3364,2011,10
17400,3369,2011,10
17400,3371,2011,363
17400,3372,2011,150
17400,3379,2011,175
17400,3391,2011,91
17400,3399,2011,140
17501,3111,2011,60
17501,3112,2011,60
17501,3113,2011,10
17501,3115,2011,80
17501,3116,2011,1820
17501,3118,2011,30
17501,3121,2011,10
17501,3149,2011,10
17501,3152,2011,175
17501,3169,2011,10
17501,3211,2011,255
17501,3212,2011,60
17501,3219,2011,1490
17501,3221,2011,750
17501,3231,2011,100
17501,3241,2011,20
17501,3252,2011,10
17501,3259,2011,60
17501,3261,2011,420
17501,3271,2011,120
17501,3272,2011,70
17501,3273,2011,60
17501,3279,2011,10
17501,3315,2011,60
17501,3323,2011,80
17501,3324,2011,175
17501,3327,2011,92
17501,3328,2011,10
17501,3329,2011,195
17501,3331,2011,60
17501,3339,2011,70
17501,3344,2011,10
17501,3345,2011,175
17501,3363,2011,10
17501,3364,2011,1750
17501,3366,2011,25
17501,3369,2011,10
17501,3371,2011,620
17501,3372,2011,10
17501,3379,2011,750
17501,3391,2011,23
17501,3399,2011,30
17502,3112,2011,60
17502,3114,2011,255
17502,3115,2011,435
17502,3116,2011,245
17502,3118,2011,195
17502,3121,2011,445
17502,3131,2011,10
17502,3132,2011,20
17502,3141,2011,20
17502,3159,2011,10
17502,3211,2011,235
17502,3212,2011,70
17502,3219,2011,173
17502,3222,2011,120
17502,3231,2011,1165
17502,3252,2011,60
17502,3253,2011,60
17502,3254,2011,175
17502,3256,2011,10
17502,3259,2011,10
17502,3261,2011,1916
17502,3262,2011,195
17502,3273,2011,465
17502,3279,2011,10
17502,3311,2011,10
17502,3312,2011,10
17502,3323,2011,385
17502,3324,2011,255
17502,3327,2011,149
17502,3329,2011,10
17502,3333,2011,60
17502,3334,2011,175
17502,3335,2011,10
17502,3339,2011,175
17502,3341,2011,60
17502,3342,2011,10
17502,3353,2011,10
17502,3362,2011,10
17502,3363,2011,245
17502,3369,2011,10
17502,3371,2011,215
17502,3372,2011,70
17502,3379,2011,195
17502,3391,2011,20
17502,3399,2011,60
17600,3111,2011,20
17600,3112,2011,60
17600,3113,2011,20
17600,3114,2011,10
17600,3116,2011,20
17600,3118,2011,110
17600,3119,2011,80
17600,3121,2011,510
17600,3133,2011,10
17600,3141,2011,40
17600,3149,2011,20
17600,3152,2011,20
17600,3159,2011,10
17600,3169,2011,20
17600,3211,2011,509
17600,3212,2011,200
17600,3219,2011,375
17600,3222,2011,10
17600,3231,2011,385
17600,3241,2011,10
17600,3253,2011,20
17600,3254,2011,235
17600,3261,2011,515
17600,3271,2011,130
17600,3272,2011,10
17600,3273,2011,180
17600,3279,2011,100
17600,3311,2011,20
17600,3312,2011,10
17600,3313,2011,10
17600,3315,2011,175
17600,3321,2011,10
17600,3323,2011,50
17600,3327,2011,140
17600,3329,2011,205
17600,3331,2011,10
17600,3332,2011,185
17600,3333,2011,20
17600,3334,2011,60
17600,3335,2011,10
17600,3339,2011,70
17600,3342,2011,20
17600,3343,2011,10
17600,3344,2011,80
17600,3345,2011,1850
17600,3346,2011,10
17600,3353,2011,395
17600,3359,2011,505
17600,3362,2011,10
17600,3363,2011,420
17600,3364,2011,235
17600,3366,2011,20
17600,3371,2011,305
17600,3372,2011,20
17600,3379,2011,20
17600,3391,2011,215
17600,3399,2011,290
17700,3111,2011,156
17700,3112,2011,235
17700,3113,2011,40
17700,3114,2011,245
17700,3115,2011,1045
17700,3116,2011,210
17700,3118,2011,1181
17700,3119,2011,240
17700,3121,2011,1230
17700,3122,2011,10
17700,3131,2011,20
17700,3132,2011,140
17700,3133,2011,70
17700,3141,2011,40
17700,3149,2011,736
17700,3151,2011,10
17700,3152,2011,120
17700,3159,2011,10
17700,3162,2011,10
17700,3169,2011,70
17700,3211,2011,385
17700,3212,2011,140
17700,3219,2011,960
17700,3221,2011,550
17700,3222,2011,1759
17700,3231,2011,1614
17700,3241,2011,146
17700,3251,2011,270
17700,3252,2011,185
17700,3253,2011,150
17700,3254,2011,604
17700,3255,2011,140
17700,3256,2011,110
17700,3259,2011,120
17700,3261,2011,2019
17700,3262,2011,80
17700,3271,2011,255
17700,3272,2011,475
