CZ;naics;emp
9100;3141;47
9100;3149;191
9100;3152;29
9100;3212;195
9100;3219;731
9100;3222;566
9100;3231;1403
9100;3241;21
9100;3251;42
9100;3253;83
9100;3254;695
9100;3255;180
9100;3256;98
9100;3259;916
9100;3261;1464
9100;3262;525
9100;3272;915
9100;3273;335
9100;3279;179
9100;3321;171
9100;3322;73
9100;3323;1129
9100;3324;146
9100;3325;108
9100;3327;258
9100;3328;30
9100;3329;273
9100;3332;352
9100;3333;399
9100;3334;922
9100;3335;133
9100;3339;855
9100;3341;169
9100;3342;919
9100;3343;2
9100;3344;558
9100;3345;1530
9100;3353;53
9100;3359;63
9100;3362;53
9100;3363;919
9100;3371;350
9100;3372;624
9100;3379;82
9100;3391;681
9100;3399;468
9400;3116;1170
9400;3132;543
9400;3219;68
9400;3231;42
9400;3323;83
9400;3391;648
9400;3399;270
9400;3111;337
9400;3116;8319
9400;3118;622
9400;3121;216
9400;3149;6
9400;3219;127
9400;3231;218
9400;3241;17
9400;3254;570
9400;3259;185
9400;3261;887
9400;3273;137
9400;3323;132
9400;3327;100
9400;3328;193
9400;3329;716
9400;3331;1706
9400;3332;545
9400;3334;224
9400;3339;275
9400;3363;811
9400;3371;87
9400;3391;185
9400;3399;55
9600;3231;321
9600;3261;4
9600;3262;200
9302;3327;27
9100;3118;22
9100;3219;60
9100;3231;189
9100;3241;88
9100;3261;351
9100;3273;57
9100;3327;19
9100;3329;140
9100;3371;43
9100;3391;3
9100;3399;52
8900;3231;16
8900;3241;14
8900;3261;131
8900;3273;143
8900;3335;19
8900;3345;15
8900;3391;16
8900;3399;12
9400;3111;99
9400;3149;169
9400;3212;452
9400;3219;48
9400;3231;30
9400;3261;559
9400;3273;199
9400;3323;202
9400;3327;56
9400;3329;90
9400;3331;958
9400;3335;3
9400;3363;1498
9400;3371;31
9400;3372;66
9400;3399;14
9100;3219;106
9001;3219;468
9001;3327;79
8401;3211;330
8401;3323;86
8401;3371;12
9003;3219;15
8900;3231;7
8503;3371;28
9003;3323;579
9003;3327;106
9003;3371;440
8701;3259;1645
8503;3112;266
8503;3118;131
8503;3119;421
8503;3149;13
8503;3219;120
8503;3222;143
8503;3231;84
8503;3251;161
8503;3253;81
8503;3261;457
8503;3273;121
8503;3323;110
8503;3327;52
8503;3371;68
9400;3121;65
9400;3327;25
9702;3219;57
9301;3327;27
9001;3211;84
6600;3141;1333
6600;3149;89
6600;3231;273
6600;3327;10
6600;3332;70
9701;3118;887
9701;3119;215
9701;3131;313
9701;3231;261
9701;3255;66
9701;3273;76
9701;3323;56
9701;3327;151
9701;3329;35
9701;3363;120
9701;3364;2284
9701;3371;49
9701;3391;16
9701;3399;6
9100;3219;44
9100;3231;30
9100;3261;1165
9100;3273;30
9100;3323;52
9100;3327;113
9100;3332;115
9100;3372;73
9100;3399;179
9301;3118;473
9301;3231;43
9301;3323;175
9301;3371;28
9301;3391;31
9301;3399;103
9100;3231;14
9100;3273;357
9100;3323;29
9100;3327;53
9100;3329;32
9100;3372;27
8900;3273;48
8900;3323;21
9100;3279;58
9100;3327;10
9100;3399;47
8601;3211;233
6600;3371;17
9002;3219;741
1201;3371;18
8401;3118;475
8401;3121;12
8401;3231;81
8401;3241;20
8401;3251;416
8401;3273;90
8401;3279;479
8401;3323;186
8401;3327;128
8401;3334;35
8401;3391;1015
8401;3399;61
9100;3222;712
9100;3231;89
9100;3256;47
9100;3259;279
9100;3261;805
9100;3323;284
9100;3327;50
9100;3391;45
9100;3399;19
9200;3222;241
9200;3231;21
9200;3261;483
9200;3262;377
9200;3327;6
9302;3131;331
9302;3219;163
9302;3273;57
9302;3327;49
9302;3371;93
9702;3219;168
9702;3231;24
9702;3273;38
9702;3366;94
8701;3219;83
10102;3211;192
10102;3323;144
10102;3324;574
10102;3327;57
8503;3231;9
8503;3323;39
8503;3331;224
9001;3323;202
1204;3121;13
1204;3391;12
9600;3132;331
9600;3141;1724
9600;3219;136
9600;3231;37
9600;3261;487
9600;3327;179
9600;3332;169
9600;3339;51
9600;3361;2733
9600;3363;2792
9600;3391;21
1204;3219;49
1204;3231;11
1204;3371;11
9200;3231;413
6401;3149;57
6401;3327;152
9100;3222;53
9100;3231;146
9100;3323;344
9100;3371;94
9100;3391;100
8601;3219;618
8601;3231;17
8601;3371;21
8401;3219;128
9003;3279;259
8701;3371;51
9400;3113;51
9400;3121;90
9400;3399;336
6600;3118;23
6600;3131;728
6600;3132;155
6600;3133;143
6600;3141;10254
6600;3149;873
6600;3219;26
6600;3222;236
6600;3231;1480
6600;3252;380
6600;3255;306
6600;3259;152
6600;3261;1041
6600;3262;187
6600;3273;32
6600;3323;25
6600;3327;185
6600;3332;290
6600;3335;30
6600;3372;15
6600;3399;237
8402;3219;64
9002;3219;40
10200;3119;585
35600;3113;136
35600;3114;18
35600;3116;59
35600;3118;97
35600;3119;330
35600;3121;412
35600;3149;12
35600;3231;31
35600;3254;106
35600;3273;202
35600;3371;32
35600;3399;13
34701;3112;32
34701;3113;470
34701;3114;116
34701;3115;210
34701;3116;222
34701;3118;1905
34701;3119;1006
34701;3121;737
34701;3141;48
34701;3149;36
34701;3152;284
34701;3219;101
34701;3222;18
34701;3231;830
34701;3241;311
34701;3253;74
34701;3256;84
34701;3261;146
34701;3273;540
34701;3279;69
34701;3323;168
34701;3327;47
34701;3334;17
34701;3345;83
34701;3363;10
34701;3366;717
34701;3371;125
34701;3379;92
34701;3391;198
34701;3399;448
34702;3113;30
34702;3118;92
34702;3119;22
34702;3121;79
34702;3152;10
34702;3231;25
34702;3399;10
34703;3113;27
34703;3114;15
34703;3116;36
34703;3118;155
34703;3119;79
34703;3121;97
34703;3149;12
34703;3152;3
34703;3231;47
34703;3256;28
34703;3272;25
34703;3273;143
34703;3323;12
34703;3371;25
34703;3399;51
35801;3113;216
35801;3114;248
35801;3115;302
35801;3116;755
35801;3118;99
35801;3119;136
35801;3121;253
35801;3149;26
35801;3152;48
35801;3169;16
35801;3211;63
35801;3212;136
35801;3219;1024
35801;3231;306
35801;3254;24
35801;3256;133
35801;3259;23
35801;3261;86
35801;3262;41
35801;3273;56
35801;3279;151
35801;3323;399
35801;3327;258
35801;3328;129
35801;3329;215
35801;3331;240
35801;3332;187
35801;3335;127
35801;3339;220
35801;3341;38
35801;3342;557
35801;3344;6458
35801;3345;110
35801;3359;6
35801;3363;189
35801;3369;100
35801;3371;319
35801;3372;49
35801;3391;133
35801;3399;441
36301;3219;173
36301;3231;14
36301;3323;79
36301;3327;22
36301;3371;24
36301;3391;21
36301;3399;31
38601;3211;537
36301;3114;930
36301;3149;5
36301;3323;5
35701;3121;47
35701;3219;44
35701;3323;11
35701;3371;13
38601;3119;297
38601;3211;316
38601;3219;146
38601;3231;49
38601;3273;26
38601;3323;24
38601;3327;33
38601;3364;398
38601;3371;14
38601;3391;11
36301;3112;58
36301;3118;61
36301;3149;30
36301;3219;152
36301;3231;156
36301;3256;574
36301;3261;198
36301;3273;117
36301;3279;43
36301;3323;254
36301;3327;33
36301;3329;115
36301;3342;91
36301;3363;13
36301;3371;152
36301;3372;186
36301;3391;46
36301;3399;92
34501;3211;169
34501;3219;225
34501;3371;18
35801;3114;1096
35801;3116;648
35801;3118;656
35801;3119;11
35801;3121;239
35801;3149;26
35801;3212;212
35801;3219;1043
35801;3231;184
35801;3251;37
35801;3252;50
35801;3253;53
35801;3261;376
35801;3273;99
35801;3321;5
35801;3323;642
35801;3327;228
35801;3328;34
35801;3329;121
35801;3331;356
35801;3339;224
35801;3362;628
35801;3364;9
35801;3369;39
35801;3371;228
35801;3399;203
35702;3114;564
35702;3231;9
35702;3371;28
38401;3399;53
35801;3121;38
36200;3118;7
36200;3261;95
36200;3323;100
36301;3116;73
35801;3219;56
35701;3111;48
35701;3116;60
35701;3327;11
38401;3219;55
38401;3327;66
38401;3371;6
36301;3114;736
36301;3327;20
36301;3371;38
35701;3115;676
35701;3261;562
38601;3114;10
38601;3118;70
38601;3121;76
38601;3149;26
38601;3169;217
38601;3211;224
38601;3212;184
38601;3219;316
38601;3231;134
38601;3256;17
38601;3261;268
38601;3262;9
38601;3273;55
38601;3279;70
38601;3314;160
38601;3323;77
38601;3327;232
38601;3328;17
38601;3329;62
38601;3331;275
38601;3332;40
38601;3335;61
38601;3336;52
38601;3339;89
38601;3359;330
38601;3363;10
38601;3364;377
38601;3371;50
38601;3372;61
38601;3391;78
38601;3399;75
38402;3219;33
38402;3327;18
36301;3114;446
36301;3323;8
36301;3371;75
35702;3219;26
35702;3327;14
35702;3331;166
38401;3121;26
38401;3231;21
38401;3327;46
38401;3329;1340
38401;3366;35
38401;3399;24
35802;3219;466
35802;3327;65
35802;3331;28
35802;3371;37
36303;3231;55
35701;3111;76
35701;3115;723
35701;3118;264
35701;3219;23
35701;3231;19
35701;3261;129
35701;3323;71
35701;3327;25
35701;3329;4
35701;3331;65
35701;3371;11
35701;3391;35
35701;3399;95
35803;3371;7
25000;3111;254
25000;3112;317
25000;3121;159
25000;3231;59
25000;3327;100
25000;3328;32
25000;3329;248
25000;3331;782
25000;3339;602
24900;3327;13
24400;3219;949
24400;3231;8
24400;3273;61
24400;3323;117
24400;3327;376
24400;3328;226
24400;3333;85
24400;3335;59
24400;3363;789
24400;3371;83
23900;3231;20
23900;3261;59
23900;3273;24
23900;3339;404
24400;3327;52
24801;3111;18
24801;3116;1789
23500;3118;28
23500;3121;32
23500;3219;375
23500;3231;151
23500;3254;16
23500;3256;325
23500;3261;1068
23500;3273;93
23500;3279;19
23500;3323;91
23500;3327;157
23500;3339;219
23500;3342;14
23500;3345;76
23500;3391;40
23500;3399;296
24802;3273;28
24802;3331;635
23301;3273;43
23301;3327;10
23302;3363;1814
25500;3116;74
25500;3231;8
25500;3273;72
25500;3323;282
23301;3219;60
23301;3231;983
23301;3261;79
23301;3273;27
23301;3323;90
24300;3111;336
24300;3112;743
24300;3113;4479
24300;3114;4725
24300;3115;501
24300;3116;7725
24300;3118;11593
24300;3119;4663
24300;3121;3426
24300;3131;19
24300;3132;126
24300;3133;351
24300;3141;346
24300;3149;533
24300;3151;8
24300;3152;647
24300;3159;163
24300;3169;166
24300;3211;65
24300;3212;24
24300;3219;1351
24300;3222;6264
24300;3231;10355
24300;3241;1331
24300;3251;1204
24300;3252;768
24300;3253;280
24300;3254;2452
24300;3255;2150
24300;3256;2450
24300;3259;1522
24300;3261;10132
24300;3262;853
24300;3271;168
24300;3272;1371
24300;3273;891
24300;3274;68
24300;3279;1020
24300;3311;840
24300;3312;2646
24300;3313;664
24300;3314;768
24300;3315;1730
24300;3321;3473
24300;3322;557
24300;3323;3344
24300;3324;1120
24300;3325;180
24300;3326;1555
24300;3327;7600
24300;3328;3935
24300;3329;4202
24300;3331;151
24300;3332;1109
24300;3333;1399
24300;3334;435
24300;3335;2723
24300;3336;748
24300;3339;3157
24300;3341;39
24300;3342;836
24300;3343;134
24300;3344;3038
24300;3345;4922
24300;3346;76
24300;3351;2690
24300;3353;2850
24300;3359;1710
24300;3361;5333
24300;3362;337
24300;3363;9079
24300;3364;241
24300;3365;1385
24300;3366;23
24300;3369;126
24300;3371;1381
24300;3372;2043
24300;3379;328
24300;3391;3205
24300;3399;9263
24400;3121;25
24400;3212;197
24400;3219;56
24400;3231;94
24400;3261;301
24400;3323;64
24400;3327;220
24400;3328;82
24400;3329;12
24400;3332;254
24400;3335;40
24400;3363;756
23500;3212;155
23500;3219;115
23500;3251;272
23500;3323;878
23500;3327;40
23500;3371;179
23500;3399;672
24300;3113;1009
24300;3114;179
24300;3115;573
24300;3116;790
24300;3118;1230
24300;3119;1990
24300;3121;201
24300;3141;34
24300;3149;45
24300;3152;34
24300;3212;57
24300;3219;167
24300;3222;2142
24300;3231;3205
24300;3241;64
24300;3251;103
24300;3252;516
24300;3254;1598
24300;3255;887
24300;3256;203
24300;3259;613
24300;3261;4135
24300;3262;193
24300;3271;71
24300;3272;8
24300;3273;129
24300;3279;679
24300;3312;286
24300;3314;238
24300;3315;216
24300;3321;931
24300;3322;267
24300;3323;1642
24300;3324;123
24300;3325;105
24300;3326;270
24300;3327;4187
24300;3328;1319
24300;3329;1812
24300;3331;567
24300;3332;910
24300;3333;819
24300;3334;1100
24300;3335;1503
24300;3336;804
24300;3339;2642
24300;3341;1194
24300;3342;395
24300;3344;1783
24300;3345;1001
24300;3346;35
24300;3351;189
24300;3353;1408
24300;3359;1146
24300;3361;13
24300;3362;344
24300;3363;1676
24300;3364;306
24300;3365;265
24300;3369;8
24300;3371;436
24300;3372;480
24300;3391;454
24300;3399;1238
23301;3261;520
23302;3231;1237
23302;3273;54
23302;3327;136
23302;3371;481
23302;3399;37
23302;3273;28
23500;3399;101
25601;3231;14
25601;3273;24
25601;3323;27
25601;3327;91
23700;3231;9
24300;3231;7
24300;3251;31
24300;3256;295
24300;3273;267
24300;3327;38
24300;3371;6
23600;3111;27
23600;3327;38
23801;3219;94
23801;3231;12
23801;3327;46
23801;3329;292
23801;3331;110
23801;3362;647
24200;3327;13
25601;3121;47
25601;3231;73
25601;3323;34
25500;3231;12
25500;3273;32
25500;3327;121
25500;3339;66
25500;3399;183
23200;3113;29
23200;3121;38
23200;3273;19
23200;3329;51
24300;3113;188
24300;3114;541
24300;3115;250
24300;3116;1534
24300;3118;450
24300;3119;1500
24300;3121;128
24300;3133;1
24300;3149;133
24300;3219;339
24300;3222;1422
24300;3231;2523
24300;3241;112
24300;3251;17
24300;3252;653
24300;3255;396
24300;3256;482
24300;3259;439
24300;3261;4000
24300;3262;431
24300;3271;29
24300;3272;195
24300;3273;595
24300;3279;248
24300;3312;110
24300;3315;288
24300;3321;480
24300;3323;377
24300;3326;87
24300;3327;1812
24300;3328;331
24300;3329;1412
24300;3331;20
24300;3332;406
24300;3333;304
24300;3334;493
24300;3335;1151
24300;3336;672
24300;3339;1389
24300;3341;25
24300;3344;1092
24300;3345;301
24300;3351;75
24300;3353;186
24300;3359;366
24300;3363;1509
24300;3371;170
24300;3372;152
24300;3391;253
24300;3399;481
24200;3114;190
24200;3118;44
24200;3219;119
24200;3222;117
24200;3231;34
24200;3259;82
24200;3261;640
24200;3273;22
24200;3323;152
24200;3327;125
24200;3329;24
24200;3331;62
24200;3371;66
24200;3399;12
24300;3118;186
24300;3121;19
24300;3219;78
24300;3231;15
24300;3261;679
24300;3327;31
24300;3329;30
24300;3399;31
23700;3219;15
23700;3231;6
23700;3327;216
23700;3399;138
24300;3113;226
24300;3114;291
24300;3115;7
24300;3116;540
24300;3118;479
24300;3119;413
24300;3121;90
24300;3141;307
24300;3149;162
24300;3152;8
24300;3169;159
24300;3219;232
24300;3222;1032
24300;3231;1565
24300;3241;17
24300;3251;189
24300;3252;70
24300;3254;9761
24300;3255;354
24300;3256;652
24300;3259;293
24300;3261;3776
24300;3262;83
24300;3271;76
24300;3272;4
24300;3273;189
24300;3279;108
24300;3314;21
24300;3321;250
24300;3322;271
24300;3323;863
24300;3325;354
24300;3327;1441
24300;3328;79
24300;3329;1651
24300;3332;268
24300;3333;259
24300;3334;76
24300;3335;965
24300;3339;664
24300;3341;23
24300;3342;115
24300;3344;1680
24300;3345;1855
24300;3351;114
24300;3353;245
24300;3359;983
24300;3363;772
24300;3371;156
24300;3372;139
24300;3391;1204
24300;3399;597
23900;3111;78
23900;3118;130
23900;3219;133
23900;3222;27
23900;3231;84
23900;3251;256
23900;3253;20
23900;3261;482
23900;3272;429
23900;3273;199
23900;3279;562
23900;3323;7
23900;3327;306
23900;3329;82
23900;3331;196
23900;3335;85
23900;3344;61
23900;3371;9
23900;3391;163
23900;3399;21
24400;3119;993
24400;3231;162
24400;3327;39
24400;3399;22
23400;3219;58
23400;3231;960
23400;3273;18
23400;3323;146
23400;3327;120
23400;3399;10
24300;3113;52
24300;3114;264
24300;3115;286
24300;3116;232
24300;3118;111
24300;3121;56
24300;3149;15
24300;3169;3
24300;3211;42
24300;3219;227
24300;3222;244
24300;3231;690
24300;3241;40
24300;3252;292
24300;3255;234
24300;3256;497
24300;3259;207
24300;3261;2308
24300;3262;23
24300;3272;5
24300;3273;101
24300;3315;436
24300;3321;364
24300;3323;53
24300;3324;410
24300;3325;20
24300;3326;115
24300;3327;471
24300;3328;195
24300;3329;184
24300;3331;268
24300;3332;349
24300;3333;28
24300;3334;175
24300;3335;192
24300;3336;35
24300;3339;1596
24300;3342;33
24300;3344;242
24300;3345;646
24300;3353;282
24300;3359;93
24300;3363;427
24300;3371;60
24300;3372;30
24300;3391;62
24300;3399;223
23400;3113;888
23400;3118;28
23400;3121;13
23400;3231;637
23400;3273;133
23400;3323;71
23400;3327;116
23400;3344;142
23400;3391;79
23400;3399;6
23500;3112;1770
23500;3118;18
23500;3231;155
23500;3273;60
23500;3324;173
23500;3327;80
23500;3332;39
23500;3339;214
23500;3371;20
23500;3391;1192
23500;3399;27
24900;3121;7
24900;3327;46
24900;3116;30
24900;3118;66
24900;3121;408
24900;3219;56
24900;3222;124
24900;3231;219
24900;3241;901
24900;3251;162
24900;3256;12
24900;3261;306
24900;3273;348
24900;3311;2357
24900;3314;1237
24900;3323;977
24900;3327;262
24900;3328;219
24900;3329;731
24900;3371;29
24900;3372;6
24900;3391;35
24900;3399;23
25500;3219;31
25500;3231;9
25500;3273;38
25500;3323;106
25500;3327;82
25401;3273;54
23801;3327;429
24701;3121;38
24701;3231;95
24801;3231;389
24801;3327;59
23500;3118;17
23500;3219;115
23500;3339;623
23500;3371;1014
24400;3118;19
24400;3231;177
24400;3261;61
24400;3273;28
24400;3327;51
24400;3331;848
24400;3335;57
23900;3116;144
23900;3118;97
23900;3121;72
23900;3231;137
23900;3251;214
23900;3256;228
23900;3273;36
23900;3315;1166
23900;3323;574
23900;3327;262
23900;3328;110
23900;3331;785
23900;3339;88
23900;3371;48
23900;3379;8
23900;3391;185
23900;3399;13
23500;3371;12
14801;3261;67
14801;3327;39
23801;3118;290
23801;3149;56
23801;3219;59
23801;3231;18
23801;3261;226
23801;3273;54
23801;3321;129
23801;3327;359
23801;3328;186
23801;3329;300
23801;3331;2928
23801;3335;87
23801;3339;400
23801;3363;6
23801;3391;88
23801;3399;19
24701;3116;506
24701;3118;76
24701;3119;127
24701;3231;80
24701;3251;475
24701;3252;128
24701;3261;57
24701;3262;52
24701;3273;105
24701;3315;77
24701;3323;51
24701;3327;137
24701;3329;9
24701;3372;66
24701;3391;132
24701;3399;50
25602;3273;24
25602;3339;54
24802;3118;22
24802;3121;88
24802;3219;41
24802;3231;98
24802;3273;63
24802;3324;58
24802;3331;124
24802;3333;942
24802;3345;28
24802;3371;49
24802;3391;61
24802;3399;124
24400;3115;800
24400;3121;28
24400;3323;7
24400;3327;47
24400;3331;90
24400;3335;33
24400;3359;507
23900;3118;34
23900;3119;116
23900;3121;54
23900;3219;188
23900;3222;237
23900;3231;58
23900;3251;345
23900;3273;25
23900;3315;234
23900;3321;303
23900;3323;490
23900;3327;216
23900;3329;541
23900;3331;1841
23900;3336;726
23900;3339;80
23900;3345;98
23900;3353;101
23900;3371;108
25601;3121;68
14500;3112;890
14500;3231;21
14500;3261;445
14500;3273;15
14500;3327;424
14500;3329;33
14500;3399;403
23700;3323;11
25500;3273;18
14801;3211;13
14801;3327;13
14801;3327;11
24400;3111;206
24400;3219;69
24400;3231;20
24400;3321;196
24400;3327;78
24400;3329;117
24400;3335;179
24400;3336;461
24400;3339;165
24400;3353;371
24400;3372;56
24400;3399;11
24300;3113;139
24300;3114;30
24300;3118;928
24300;3119;652
24300;3121;727
24300;3141;27
24300;3149;16
24300;3152;13
24300;3169;4
24300;3219;166
24300;3222;572
24300;3231;918
24300;3241;648
24300;3251;499
24300;3252;184
24300;3255;178
24300;3256;1088
24300;3259;70
24300;3261;1861
24300;3262;322
24300;3273;259
24300;3279;170
24300;3321;409
24300;3322;28
24300;3323;482
24300;3326;118
24300;3327;882
24300;3328;219
24300;3329;362
24300;3332;477
24300;3333;68
24300;3334;53
24300;3335;165
24300;3339;1168
24300;3341;3
24300;3342;576
24300;3344;109
24300;3345;52
24300;3353;724
24300;3359;159
24300;3363;706
24300;3371;484
24300;3372;222
24300;3391;446
24300;3399;198
25601;3327;131
25601;3331;47
25601;3399;41
24400;3111;142
24400;3115;348
24400;3118;674
24400;3119;376
24400;3121;46
24400;3149;73
24400;3219;49
24400;3222;230
24400;3231;249
24400;3252;74
24400;3254;552
24400;3255;80
24400;3256;228
24400;3259;18
24400;3261;322
24400;3273;265
24400;3315;297
24400;3321;72
24400;3322;527
24400;3323;504
24400;3324;286
24400;3326;384
24400;3327;3224
24400;3328;777
24400;3329;2938
24400;3331;166
24400;3332;374
24400;3333;218
24400;3335;2747
24400;3336;448
24400;3339;1800
24400;3345;533
24400;3353;490
24400;3363;1350
24400;3364;2044
24400;3371;49
24400;3372;132
24400;3391;61
24400;3399;154
23900;3273;87
23900;3323;736
23900;3327;102
23900;3331;398
23900;3371;5
14100;3273;104
14100;3323;82
14100;3327;149
14100;3329;200
14100;3334;21
14100;3335;149
14100;3362;1135
14100;3363;687
14100;3371;553
14100;3115;1120
14100;3116;17
14100;3118;412
14100;3119;290
14100;3121;81
14100;3141;82
14100;3152;68
14100;3219;167
14100;3222;908
14100;3231;700
14100;3241;35
14100;3252;86
14100;3255;76
14100;3256;40
14100;3261;1983
14100;3262;1957
14100;3273;234
14100;3279;253
14100;3312;1124
14100;3313;280
14100;3314;347
14100;3321;324
14100;3323;401
14100;3324;113
14100;3327;651
14100;3328;465
14100;3329;394
14100;3331;853
14100;3332;52
14100;3333;131
14100;3334;421
14100;3335;962
14100;3339;514
14100;3344;147
14100;3345;1650
14100;3353;269
14100;3359;182
14100;3362;215
14100;3363;2078
14100;3369;45
14100;3371;835
14100;3372;81
14100;3391;500
14100;3399;1035
14300;3118;15
14300;3119;82
14300;3222;500
14300;3231;22
14300;3261;545
14300;3273;52
14300;3321;903
14300;3323;122
14300;3327;480
14300;3329;243
14300;3335;273
14300;3336;1790
14300;3339;1349
14300;3363;4379
14300;3371;608
14300;3399;5
14000;3327;115
14200;3222;8
14200;3231;10
14200;3261;60
14200;3273;178
14200;3327;132
14200;3371;3
14200;3391;45
14200;3399;32
14200;3121;42
14500;3231;11
13900;3219;179
13900;3273;52
13900;3326;227
13900;3363;889
13101;3116;74
13101;3118;19
13101;3212;522
13101;3219;671
13101;3231;488
13101;3241;168
13101;3261;843
13101;3273;355
13101;3323;104
13101;3327;206
13101;3335;57
13101;3339;229
13101;3371;374
13101;3399;75
14400;3323;239
14500;3121;20
14500;3219;84
14500;3327;257
14600;3116;933
14600;3211;42
14600;3219;220
14600;3261;118
14600;3273;57
14600;3323;8
14600;3327;102
14600;3371;321
12800;3121;476
12800;3231;17
12800;3327;78
12800;3329;38
12800;3399;656
12800;3231;15
12800;3323;22
12800;3327;34
12800;3329;387
12800;3335;54
12800;3339;31
14100;3121;26
14100;3219;1227
14100;3231;144
14100;3261;1012
14100;3262;431
14100;3273;87
14100;3315;460
14100;3323;1367
14100;3327;506
14100;3328;184
14100;3335;98
14100;3345;128
14100;3359;467
14100;3363;1781
14100;3399;41
14000;3118;113
14000;3222;64
14000;3231;328
14000;3261;223
14000;3321;143
14000;3323;83
14000;3327;250
14000;3328;136
14000;3335;225
14000;3336;41
14000;3363;1062
14000;3391;44
14000;3399;18
14700;3211;79
14700;3212;450
14700;3219;200
14700;3231;202
14700;3261;108
14700;3273;49
14700;3327;12
14700;3363;1157
14700;3371;3750
14700;3372;2229
14700;3399;11
13700;3111;76
13700;3116;758
13700;3118;383
13700;3141;127
13700;3149;597
13700;3211;70
13700;3212;852
13700;3219;3910
13700;3222;613
13700;3231;223
13700;3254;136
13700;3255;207
13700;3256;215
13700;3259;1178
13700;3261;5535
13700;3262;510
13700;3272;292
13700;3273;139
13700;3279;228
13700;3313;480
13700;3314;170
13700;3315;24
13700;3321;751
13700;3322;107
13700;3323;975
13700;3324;221
13700;3325;228
13700;3327;872
13700;3328;1025
13700;3329;1846
13700;3331;170
13700;3332;387
13700;3334;51
13700;3335;397
13700;3336;86
13700;3339;234
13700;3344;195
13700;3345;408
13700;3351;132
13700;3353;109
13700;3359;186
13700;3361;246
13700;3362;36632
13700;3363;4205
13700;3366;2110
13700;3369;59
13700;3371;3653
13700;3372;1028
13700;3379;166
13700;3391;24
13700;3399;750
12600;3323;15
12600;3327;85
12600;3335;31
13101;3118;39
13101;3121;193
13101;3212;121
13101;3219;98
13101;3222;504
13101;3231;510
13101;3261;1173
13101;3323;102
13101;3327;184
13101;3328;98
13101;3329;273
13101;3332;24
13101;3391;46
13101;3399;159
14500;3324;34
12800;3327;43
13800;3219;173
13800;3231;71
13800;3261;135
13800;3273;27
13800;3327;144
13800;3335;52
13800;3339;21
14700;3262;109
14700;3273;42
14700;3327;119
14700;3353;465
14700;3363;2149
14000;3219;109
14000;3222;371
14000;3231;46
14000;3323;234
14000;3327;92
14000;3332;151
14600;3273;19
14200;3111;72
14200;3118;36
14200;3119;175
14200;3121;51
14200;3141;23
14200;3149;42
14200;3219;28
14200;3231;144
14200;3254;33
14200;3256;49
14200;3261;334
14200;3272;176
14200;3273;202
14200;3279;54
14200;3323;123
14200;3327;148
14200;3329;376
14200;3332;39
14200;3335;63
14200;3339;68
14200;3345;262
14200;3363;849
14200;3371;11
14200;3372;61
14200;3391;598
14200;3399;167
14200;3231;51
14200;3273;152
14200;3323;32
14200;3327;768
14200;3328;128
14200;3339;89
14200;3363;415
14200;3371;41
13101;3116;432
13101;3211;28
13101;3219;45
13101;3327;56
13101;3371;14
14200;3118;820
14200;3121;31
14200;3231;56
14200;3261;204
14200;3327;221
14200;3328;16
14200;3329;19
14200;3331;94
14200;3332;63
14200;3363;392
14200;3369;24
14200;3391;164
14200;3399;48
14000;3231;41
14000;3323;63
14000;3327;70
14000;3363;442
14000;3399;18
13900;3118;22
13900;3219;33
13900;3231;47
13900;3261;310
13900;3327;149
13900;3335;111
13900;3363;7595
14100;3222;85
14100;3231;6
14100;3273;21
14100;3323;218
14100;3327;39
14100;3328;104
14100;3335;65
14100;3339;256
14100;3363;609
14300;3211;24
14300;3219;22
14300;3231;166
14300;3261;263
14300;3323;34
14300;3327;116
14300;3336;1504
14300;3363;4684
14900;3273;26
14900;3323;161
14900;3327;13
14100;3261;210
14100;3327;74
14100;3328;8
14100;3363;991
13102;3121;13
13102;3219;86
13102;3261;286
13102;3327;108
13102;3335;132
13102;3363;1449
14300;3261;432
14300;3323;138
14300;3327;63
14300;3335;193
14200;3121;159
14200;3212;481
14200;3231;48
14200;3261;693
14200;3315;182
14200;3323;541
14200;3327;123
14200;3328;149
14200;3329;637
14200;3335;138
14200;3336;385
14200;3339;59
14200;3345;244
14200;3363;1265
14200;3371;21
14200;3391;423
14200;3399;37
14802;3273;31
13800;3111;85
13800;3116;400
13800;3121;48
13800;3149;103
13800;3219;130
13800;3231;951
13800;3273;21
13800;3315;475
13800;3323;340
13800;3327;96
13800;3328;682
13800;3331;339
13800;3332;14
13800;3339;116
13800;3362;16
13800;3366;219
13800;3371;1111
13800;3372;20
13800;3391;5447
13800;3399;63
13700;3116;58
13700;3118;19
13700;3211;36
13700;3219;1005
13700;3231;44
13700;3261;323
13700;3323;117
13700;3328;21
13700;3362;3815
13700;3363;486
13700;3369;27
13700;3371;553
13700;3372;79
13700;3399;773
14900;3116;33
14900;3118;413
14900;3121;528
14900;3149;55
14900;3219;104
14900;3222;344
14900;3231;277
14900;3241;1807
14900;3251;364
14900;3252;53
14900;3256;96
14900;3259;66
14900;3261;347
14900;3271;350
14900;3273;173
14900;3279;225
14900;3311;8729
14900;3312;314
14900;3313;304
14900;3323;977
14900;3327;653
14900;3328;315
14900;3329;119
14900;3332;45
14900;3335;38
14900;3339;561
14900;3345;28
14900;3353;58
