cz,NAICS4,year,emp
15100,3344,2019,16
15100,3363,2019,1461
15100,3371,2019,31
15100,3391,2019,20
15100,3399,2019,72
15200,3113,2019,598
15200,3114,2019,76
15200,3115,2019,804
15200,3116,2019,57
15200,3118,2019,1682
15200,3119,2019,80
15200,3121,2019,1592
15200,3133,2019,34
15200,3141,2019,29
15200,3149,2019,130
15200,3152,2019,147
15200,3169,2019,50
15200,3211,2019,88
15200,3219,2019,636
15200,3222,2019,2756
15200,3231,2019,6718
15200,3241,2019,675
15200,3251,2019,1775
15200,3252,2019,1362
15200,3254,2019,326
15200,3255,2019,2391
15200,3256,2019,568
15200,3259,2019,1575
15200,3261,2019,11075
15200,3262,2019,3044
15200,3271,2019,572
15200,3272,2019,107
15200,3273,2019,480
15200,3279,2019,497
15200,3311,2019,1988
15200,3312,2019,585
15200,3315,2019,2605
15200,3321,2019,2958
15200,3322,2019,757
15200,3323,2019,2115
15200,3324,2019,242
15200,3325,2019,954
15200,3326,2019,355
15200,3327,2019,9761
15200,3328,2019,3648
15200,3329,2019,6794
15200,3331,2019,200
15200,3332,2019,1809
15200,3333,2019,349
15200,3334,2019,477
15200,3335,2019,4886
15200,3336,2019,869
15200,3339,2019,5172
15200,3344,2019,1271
15200,3345,2019,4333
15200,3346,2019,185
15200,3351,2019,14
15200,3352,2019,437
15200,3353,2019,1181
15200,3359,2019,439
15200,3363,2019,6504
15200,3364,2019,2251
15200,3369,2019,33
15200,3371,2019,2115
15200,3372,2019,457
15200,3379,2019,141
15200,3391,2019,1650
15200,3399,2019,2748
15300,3211,2019,119
15300,3219,2019,48
15300,3231,2019,93
15300,3241,2019,41
15300,3252,2019,780
15300,3261,2019,1098
15300,3311,2019,451
15300,3323,2019,48
15300,3327,2019,56
15300,3329,2019,239
15300,3331,2019,86
15400,3219,2019,85
15400,3231,2019,64
15400,3261,2019,97
15400,3327,2019,80
15500,3323,2019,59
15600,3231,2019,35
15600,3273,2019,41
15600,3327,2019,98
15700,3211,2019,509
15700,3219,2019,293
15700,3231,2019,7
15700,3327,2019,38
15800,3121,2019,67
15900,3114,2019,14
15900,3116,2019,319
15900,3118,2019,923
15900,3119,2019,1030
15900,3121,2019,2049
15900,3149,2019,120
15900,3212,2019,355
15900,3219,2019,431
15900,3222,2019,274
15900,3231,2019,3863
15900,3241,2019,216
15900,3251,2019,68
15900,3252,2019,514
15900,3254,2019,1239
15900,3255,2019,984
15900,3259,2019,123
15900,3261,2019,4388
15900,3262,2019,31
15900,3273,2019,388
15900,3279,2019,208
15900,3315,2019,244
15900,3321,2019,307
15900,3323,2019,1045
15900,3324,2019,544
15900,3326,2019,123
15900,3327,2019,1040
15900,3328,2019,372
15900,3329,2019,205
15900,3332,2019,652
15900,3333,2019,99
15900,3335,2019,263
15900,3339,2019,975
15900,3344,2019,282
15900,3345,2019,518
15900,3353,2019,15
15900,3362,2019,481
15900,3363,2019,1049
15900,3371,2019,177
15900,3372,2019,428
15900,3391,2019,1331
15900,3399,2019,841
1600,3122,2019,460
1600,3219,2019,60
1600,3231,2019,166
1600,3254,2019,850
1600,3261,2019,234
1600,3273,2019,99
1600,3323,2019,69
1600,3327,2019,105
1600,3371,2019,7
1600,3379,2019,126
16000,3116,2019,84
16000,3219,2019,25
16000,3231,2019,250
16000,3261,2019,786
16000,3311,2019,386
16000,3312,2019,812
16000,3321,2019,56
16000,3323,2019,246
16000,3327,2019,646
16000,3328,2019,166
16000,3329,2019,43
16000,3331,2019,225
16000,3335,2019,20
16000,3336,2019,123
16000,3339,2019,572
16000,3353,2019,356
16000,3359,2019,66
16000,3363,2019,786
16000,3371,2019,29
16000,3391,2019,9
16100,3116,2019,26
16100,3121,2019,55
16100,3211,2019,512
16100,3219,2019,368
16100,3231,2019,190
16100,3261,2019,421
16100,3273,2019,33
16100,3321,2019,584
16100,3327,2019,534
16100,3328,2019,160
16100,3342,2019,139
16100,3344,2019,626
16100,3345,2019,750
16100,3371,2019,73
16100,3399,2019,68
16200,3111,2019,51
16200,3113,2019,211
16200,3116,2019,277
16200,3118,2019,202
16200,3121,2019,19
16200,3211,2019,323
16200,3219,2019,48
16200,3222,2019,423
16200,3231,2019,127
16200,3241,2019,153
16200,3261,2019,304
16200,3273,2019,140
16200,3311,2019,186
16200,3323,2019,399
16200,3324,2019,197
16200,3327,2019,316
16200,3328,2019,94
16200,3329,2019,270
16200,3339,2019,47
16200,3344,2019,246
16200,3362,2019,369
16200,3365,2019,338
16200,3391,2019,44
16200,3399,2019,248
16300,3113,2019,1090
16300,3115,2019,383
16300,3116,2019,69
16300,3118,2019,1293
16300,3119,2019,128
16300,3121,2019,948
16300,3141,2019,269
16300,3149,2019,311
16300,3211,2019,335
16300,3219,2019,321
16300,3222,2019,83
16300,3231,2019,3196
16300,3241,2019,336
16300,3251,2019,43
16300,3252,2019,594
16300,3254,2019,388
16300,3255,2019,498
16300,3256,2019,116
16300,3259,2019,520
16300,3261,2019,3176
16300,3262,2019,405
16300,3271,2019,520
16300,3272,2019,640
16300,3273,2019,1004
16300,3279,2019,28
16300,3311,2019,8449
16300,3312,2019,403
16300,3314,2019,1162
16300,3315,2019,235
16300,3321,2019,890
16300,3322,2019,250
16300,3323,2019,2714
16300,3324,2019,675
16300,3326,2019,247
16300,3327,2019,4310
16300,3328,2019,565
16300,3329,2019,777
16300,3331,2019,302
16300,3332,2019,548
16300,3333,2019,710
16300,3334,2019,87
16300,3335,2019,1999
16300,3336,2019,44
16300,3339,2019,485
16300,3341,2019,23
16300,3344,2019,475
16300,3345,2019,5242
16300,3351,2019,52
16300,3353,2019,1983
16300,3359,2019,104
16300,3362,2019,103
16300,3363,2019,308
16300,3365,2019,982
16300,3371,2019,202
16300,3372,2019,269
16300,3391,2019,1732
16300,3399,2019,1228
16400,3113,2019,78
16400,3114,2019,67
16400,3115,2019,267
16400,3118,2019,383
16400,3121,2019,94
16400,3149,2019,22
16400,3211,2019,19
16400,3212,2019,48
16400,3219,2019,140
16400,3222,2019,301
16400,3231,2019,536
16400,3241,2019,86
16400,3261,2019,1381
16400,3271,2019,662
16400,3273,2019,126
16400,3311,2019,289
16400,3312,2019,887
16400,3313,2019,1093
16400,3314,2019,1048
16400,3321,2019,941
16400,3323,2019,1384
16400,3325,2019,10
16400,3327,2019,1499
16400,3328,2019,726
16400,3329,2019,1185
16400,3332,2019,124
16400,3335,2019,501
16400,3339,2019,30
16400,3353,2019,250
16400,3362,2019,457
16400,3363,2019,256
16400,3365,2019,161
16400,3371,2019,116
16400,3372,2019,39
16400,3391,2019,43
16400,3399,2019,149
16500,3111,2019,456
16500,3113,2019,80
16500,3116,2019,7
16500,3118,2019,82
16500,3121,2019,331
16500,3141,2019,45
16500,3211,2019,341
16500,3219,2019,621
16500,3231,2019,610
16500,3241,2019,100
16500,3255,2019,52
16500,3261,2019,4344
16500,3262,2019,193
16500,3273,2019,109
16500,3311,2019,461
16500,3315,2019,348
16500,3321,2019,391
16500,3322,2019,474
16500,3323,2019,1226
16500,3325,2019,138
16500,3327,2019,2976
16500,3328,2019,495
16500,3329,2019,450
16500,3332,2019,167
16500,3335,2019,2232
16500,3339,2019,487
16500,3344,2019,333
16500,3359,2019,487
16500,3365,2019,2963
16500,3371,2019,8
16500,3372,2019,357
16500,3391,2019,62
16500,3399,2019,331
16600,3118,2019,5
16600,3121,2019,24
16600,3211,2019,90
16600,3219,2019,130
16600,3231,2019,204
16600,3261,2019,979
16600,3273,2019,84
16600,3323,2019,82
16600,3327,2019,234
16600,3345,2019,521
16600,3371,2019,81
16600,3391,2019,256
16600,3399,2019,30
16701,3211,2019,107
16702,3118,2019,84
16702,3211,2019,150
16702,3231,2019,65
16702,3273,2019,53
16702,3327,2019,351
16702,3328,2019,134
16702,3331,2019,76
16702,3391,2019,15
16703,3211,2019,76
16703,3231,2019,8
16801,3211,2019,25
16801,3219,2019,186
16801,3231,2019,19
16801,3327,2019,26
16801,3331,2019,345
16801,3371,2019,11
16802,3211,2019,299
16802,3327,2019,8
16901,3118,2019,51
16901,3149,2019,6
16901,3231,2019,98
16901,3251,2019,239
16901,3259,2019,58
16901,3273,2019,72
16901,3323,2019,124
16901,3327,2019,191
16901,3329,2019,11
16901,3331,2019,13
16901,3391,2019,77
16901,3399,2019,8
16902,3391,2019,31
17000,3211,2019,64
17000,3273,2019,36
17000,3327,2019,35
1701,3113,2019,11
1701,3118,2019,569
1701,3119,2019,40
1701,3121,2019,544
1701,3131,2019,577
1701,3141,2019,10
1701,3149,2019,108
1701,3152,2019,230
1701,3211,2019,313
1701,3219,2019,401
1701,3222,2019,11
1701,3231,2019,2484
1701,3241,2019,97
1701,3253,2019,59
1701,3254,2019,3259
1701,3255,2019,66
1701,3256,2019,167
1701,3259,2019,239
1701,3261,2019,367
1701,3273,2019,547
1701,3279,2019,151
1701,3323,2019,1154
1701,3327,2019,344
1701,3328,2019,37
1701,3329,2019,16
1701,3339,2019,1246
1701,3344,2019,4104
1701,3345,2019,746
1701,3359,2019,495
1701,3362,2019,263
1701,3371,2019,241
1701,3372,2019,184
1701,3391,2019,543
1701,3399,2019,431
17100,3116,2019,21
17100,3211,2019,111
17100,3219,2019,153
17100,3231,2019,116
17100,3251,2019,38
17100,3271,2019,181
17100,3273,2019,69
17100,3323,2019,92
17100,3327,2019,385
17100,3365,2019,115
17100,3391,2019,15
17200,3111,2019,61
17200,3116,2019,3394
17200,3121,2019,100
17200,3219,2019,12
17200,3231,2019,636
17200,3327,2019,24
17200,3371,2019,6
17200,3399,2019,21
17300,3121,2019,265
17300,3211,2019,126
17300,3219,2019,141
17300,3231,2019,8
17300,3327,2019,85
17300,3371,2019,58
17400,3111,2019,78
17400,3116,2019,25
17400,3118,2019,67
17400,3121,2019,17
17400,3149,2019,87
17400,3211,2019,49
17400,3219,2019,391
17400,3231,2019,1558
17400,3241,2019,18
17400,3256,2019,1034
17400,3261,2019,416
17400,3273,2019,406
17400,3323,2019,593
17400,3327,2019,288
17400,3329,2019,306
17400,3335,2019,92
17400,3362,2019,54
17400,3371,2019,28
17400,3372,2019,103
17400,3399,2019,26
17501,3231,2019,11
17501,3241,2019,6
17501,3261,2019,167
17501,3366,2019,26
17501,3371,2019,620
17502,3219,2019,9
17502,3231,2019,459
17502,3261,2019,885
17502,3273,2019,50
17502,3327,2019,99
17600,3118,2019,19
17600,3119,2019,45
17600,3121,2019,722
17600,3211,2019,238
17600,3261,2019,527
17600,3323,2019,41
17600,3345,2019,432
17600,3399,2019,59
17700,3111,2019,86
17700,3113,2019,18
17700,3114,2019,109
17700,3116,2019,139
17700,3118,2019,393
17700,3119,2019,18
17700,3121,2019,985
17700,3152,2019,12
17700,3211,2019,30
17700,3219,2019,243
17700,3222,2019,378
17700,3231,2019,961
17700,3241,2019,32
17700,3254,2019,208
17700,3255,2019,50
17700,3261,2019,1965
17700,3272,2019,29
17700,3273,2019,155
17700,3279,2019,117
17700,3314,2019,970
17700,3315,2019,84
17700,3323,2019,593
17700,3324,2019,209
17700,3327,2019,1591
17700,3328,2019,265
17700,3329,2019,380
17700,3332,2019,209
17700,3334,2019,179
17700,3339,2019,130
17700,3341,2019,289
17700,3342,2019,661
17700,3344,2019,539
17700,3345,2019,207
17700,3353,2019,364
17700,3359,2019,412
17700,3371,2019,71
17700,3372,2019,167
17700,3391,2019,284
17700,3399,2019,317
17800,3119,2019,10
17800,3121,2019,83
17800,3211,2019,99
17800,3231,2019,690
17800,3279,2019,73
17800,3327,2019,31
17800,3335,2019,54
17800,3371,2019,41
17800,3399,2019,25
17900,3118,2019,41
17900,3119,2019,27
17900,3121,2019,29
17900,3211,2019,208
17900,3219,2019,5
17900,3231,2019,87
17900,3241,2019,50
17900,3261,2019,69
17900,3273,2019,39
17900,3279,2019,216
17900,3323,2019,22
17900,3327,2019,541
17900,3342,2019,59
17900,3344,2019,164
17900,3391,2019,25
17900,3399,2019,31
1800,3111,2019,68
1800,3116,2019,4182
1800,3231,2019,20
1800,3273,2019,95
1800,3323,2019,40
1800,3327,2019,6
1800,3331,2019,142
1800,3371,2019,47
1800,3399,2019,9
18000,3113,2019,479
18000,3114,2019,1078
18000,3115,2019,1432
18000,3116,2019,634
18000,3118,2019,1508
18000,3119,2019,198
18000,3121,2019,2566
18000,3141,2019,7
18000,3149,2019,821
18000,3152,2019,394
18000,3159,2019,79
18000,3169,2019,12
18000,3211,2019,133
18000,3219,2019,746
18000,3222,2019,1313
18000,3231,2019,4757
18000,3241,2019,251
18000,3251,2019,1627
18000,3252,2019,268
18000,3253,2019,39
18000,3254,2019,1400
18000,3256,2019,265
18000,3259,2019,1986
18000,3261,2019,4089
18000,3262,2019,577
18000,3271,2019,190
18000,3272,2019,905
18000,3273,2019,763
18000,3279,2019,906
18000,3311,2019,199
18000,3314,2019,103
18000,3321,2019,945
18000,3322,2019,223
18000,3323,2019,1954
18000,3324,2019,478
18000,3325,2019,467
18000,3326,2019,176
18000,3327,2019,6628
18000,3328,2019,1117
18000,3329,2019,1364
18000,3331,2019,488
18000,3332,2019,1740
18000,3333,2019,1382
18000,3334,2019,341
18000,3335,2019,2574
18000,3336,2019,181
18000,3339,2019,4528
18000,3341,2019,41
18000,3342,2019,3016
18000,3343,2019,85
18000,3344,2019,1014
18000,3345,2019,2208
18000,3353,2019,390
18000,3362,2019,101
18000,3363,2019,2134
18000,3371,2019,420
18000,3372,2019,144
18000,3391,2019,2881
18000,3399,2019,1110
18100,3118,2019,2
18100,3121,2019,421
18100,3211,2019,148
18100,3231,2019,23
18100,3272,2019,532
18100,3327,2019,268
18100,3345,2019,243
18100,3365,2019,455
18100,3399,2019,5
18201,3122,2019,112
18201,3211,2019,375
18201,3219,2019,177
18201,3231,2019,116
18201,3273,2019,21
18201,3327,2019,63
18202,3121,2019,77
18202,3273,2019,27
18202,3312,2019,86
18202,3314,2019,198
18202,3321,2019,3316
18202,3327,2019,535
18202,3328,2019,456
18202,3335,2019,243
18202,3359,2019,804
18300,3111,2019,42
18300,3118,2019,5
18300,3121,2019,108
18300,3231,2019,81
18300,3273,2019,28
18300,3344,2019,239
18300,3399,2019,12
18400,3121,2019,13
18400,3122,2019,116
18400,3231,2019,65
18400,3261,2019,553
18400,3273,2019,24
18400,3365,2019,317
18500,3133,2019,43
18500,3149,2019,112
18500,3159,2019,34
18500,3161,2019,457
18500,3231,2019,505
18500,3261,2019,234
18600,3111,2019,122
18600,3113,2019,33
18600,3115,2019,42
18600,3116,2019,70
18600,3118,2019,818
18600,3121,2019,414
18600,3211,2019,95
18600,3219,2019,207
18600,3221,2019,1090
18600,3222,2019,87
18600,3231,2019,1412
18600,3241,2019,27
18600,3251,2019,1229
18600,3252,2019,227
18600,3259,2019,6
18600,3261,2019,872
18600,3273,2019,169
18600,3279,2019,156
18600,3323,2019,294
18600,3327,2019,586
18600,3345,2019,82
18600,3371,2019,131
18600,3391,2019,2078
18600,3399,2019,68
18700,3211,2019,62
18700,3219,2019,883
18700,3231,2019,232
18700,3273,2019,315
18700,3322,2019,51
18700,3327,2019,115
18700,3371,2019,1281
18800,3113,2019,611
18800,3116,2019,819
18800,3118,2019,743
18800,3121,2019,433
18800,3132,2019,63
18800,3211,2019,53
18800,3219,2019,519
18800,3222,2019,351
18800,3231,2019,1417
18800,3241,2019,57
18800,3261,2019,2640
18800,3273,2019,254
18800,3279,2019,51
18800,3321,2019,355
18800,3323,2019,1281
18800,3326,2019,642
18800,3327,2019,823
18800,3329,2019,273
18800,3364,2019,87
18800,3371,2019,73
18800,3372,2019,74
18800,3379,2019,318
18800,3391,2019,926
18800,3399,2019,69
18900,3111,2019,66
18900,3116,2019,1341
18900,3121,2019,17
18900,3211,2019,166
18900,3219,2019,198
18900,3222,2019,1141
18900,3231,2019,254
18900,3323,2019,246
18900,3327,2019,120
18900,3329,2019,17
18900,3339,2019,66
1900,3118,2019,27
1900,3121,2019,69
1900,3122,2019,151
1900,3149,2019,5
1900,3212,2019,283
1900,3231,2019,144
1900,3254,2019,1243
1900,3273,2019,222
1900,3323,2019,79
1900,3327,2019,120
1900,3339,2019,43
1900,3366,2019,259
1900,3371,2019,702
1900,3391,2019,107
1900,3399,2019,42
19000,3118,2019,197
19000,3119,2019,73
19000,3121,2019,1873
19000,3133,2019,70
19000,3149,2019,53
19000,3152,2019,704
19000,3219,2019,472
19000,3222,2019,825
19000,3231,2019,1168
19000,3241,2019,90
19000,3251,2019,210
19000,3254,2019,387
19000,3256,2019,138
19000,3259,2019,166
19000,3261,2019,1006
19000,3272,2019,52
19000,3273,2019,711
19000,3279,2019,277
19000,3323,2019,681
19000,3327,2019,855
19000,3328,2019,202
19000,3329,2019,530
19000,3332,2019,292
19000,3334,2019,136
19000,3345,2019,77
19000,3359,2019,197
19000,3371,2019,54
19000,3372,2019,515
19000,3391,2019,286
19000,3399,2019,758
19100,3111,2019,532
19100,3112,2019,50
19100,3113,2019,1161
19100,3114,2019,1153
19100,3115,2019,461
19100,3116,2019,3445
19100,3118,2019,675
19100,3119,2019,1209
19100,3121,2019,736
19100,3132,2019,339
19100,3141,2019,13
19100,3149,2019,231
19100,3169,2019,45
19100,3211,2019,195
19100,3212,2019,157
19100,3219,2019,2016
19100,3222,2019,841
19100,3231,2019,4656
19100,3241,2019,150
19100,3252,2019,138
19100,3253,2019,108
19100,3255,2019,244
19100,3256,2019,149
19100,3261,2019,2848
19100,3262,2019,544
19100,3271,2019,24
19100,3273,2019,1200
19100,3279,2019,51
19100,3314,2019,1433
19100,3315,2019,607
19100,3321,2019,62
19100,3322,2019,16
19100,3323,2019,2727
19100,3325,2019,551
19100,3326,2019,249
19100,3327,2019,2405
19100,3328,2019,503
19100,3329,2019,669
19100,3331,2019,982
19100,3332,2019,176
19100,3333,2019,62
19100,3334,2019,285
19100,3335,2019,23
19100,3339,2019,448
19100,3344,2019,774
19100,3351,2019,399
19100,3362,2019,2571
19100,3363,2019,169
19100,3369,2019,26
19100,3371,2019,2022
19100,3372,2019,562
19100,3391,2019,912
19100,3399,2019,414
19200,3111,2019,114
19200,3113,2019,2091
19200,3114,2019,1113
19200,3116,2019,851
19200,3118,2019,794
19200,3119,2019,2534
19200,3121,2019,1091
19200,3149,2019,96
19200,3211,2019,310
19200,3212,2019,109
19200,3219,2019,800
19200,3222,2019,2573
19200,3231,2019,2870
19200,3241,2019,79
19200,3254,2019,112
19200,3259,2019,180
19200,3261,2019,2539
19200,3262,2019,331
19200,3272,2019,37
19200,3273,2019,145
19200,3279,2019,162
19200,3312,2019,369
19200,3321,2019,322
19200,3322,2019,133
19200,3323,2019,1043
19200,3324,2019,206
19200,3327,2019,875
19200,3328,2019,396
19200,3329,2019,114
19200,3332,2019,227
19200,3334,2019,1046
19200,3335,2019,800
19200,3336,2019,781
19200,3339,2019,244
19200,3344,2019,667
19200,3345,2019,56
19200,3363,2019,886
19200,3371,2019,1221
19200,3372,2019,333
19200,3391,2019,518
19200,3399,2019,256
19300,3115,2019,45
19300,3118,2019,573
19300,3119,2019,34
19300,3121,2019,375
19300,3141,2019,90
19300,3149,2019,94
19300,3219,2019,117
19300,3222,2019,879
19300,3231,2019,324
19300,3241,2019,64
19300,3254,2019,167
19300,3256,2019,672
19300,3261,2019,126
19300,3272,2019,6
19300,3273,2019,321
19300,3323,2019,320
19300,3327,2019,224
19300,3328,2019,208
19300,3329,2019,205
19300,3332,2019,68
19300,3344,2019,2714
19300,3351,2019,382
19300,3371,2019,183
19300,3372,2019,113
19300,3391,2019,94
19300,3399,2019,310
19400,3113,2019,1041
19400,3114,2019,882
19400,3115,2019,345
19400,3116,2019,839
19400,3117,2019,208
19400,3118,2019,11931
19400,3119,2019,2778
19400,3121,2019,2097
19400,3132,2019,95
19400,3133,2019,236
19400,3141,2019,462
19400,3149,2019,938
19400,3151,2019,110
19400,3152,2019,6325
19400,3159,2019,477
19400,3161,2019,25
19400,3162,2019,24
19400,3169,2019,351
19400,3219,2019,1363
19400,3222,2019,974
19400,3231,2019,8605
19400,3241,2019,111
19400,3251,2019,362
19400,3252,2019,158
19400,3254,2019,11896
19400,3255,2019,434
19400,3256,2019,2817
19400,3259,2019,320
19400,3261,2019,4135
19400,3262,2019,81
19400,3271,2019,18
19400,3272,2019,679
19400,3273,2019,1655
19400,3274,2019,79
19400,3279,2019,625
19400,3314,2019,38
19400,3321,2019,649
19400,3322,2019,97
19400,3323,2019,6222
19400,3324,2019,261
19400,3325,2019,200
19400,3326,2019,25
19400,3327,2019,2594
19400,3328,2019,1011
19400,3329,2019,1092
19400,3332,2019,549
19400,3333,2019,416
19400,3334,2019,684
19400,3335,2019,519
19400,3339,2019,702
19400,3341,2019,123
19400,3342,2019,1452
19400,3343,2019,33
19400,3344,2019,3779
19400,3345,2019,4434
19400,3346,2019,339
19400,3351,2019,527
19400,3353,2019,734
19400,3359,2019,347
19400,3362,2019,236
19400,3363,2019,372
19400,3364,2019,2957
19400,3366,2019,274
19400,3369,2019,7
19400,3371,2019,2899
19400,3372,2019,2240
19400,3379,2019,327
19400,3391,2019,3969
19400,3399,2019,10594
19500,3113,2019,65
19500,3115,2019,39
19500,3117,2019,22
19500,3118,2019,653
19500,3119,2019,472
19500,3121,2019,180
19500,3132,2019,24
19500,3141,2019,8
19500,3149,2019,132
19500,3219,2019,97
19500,3231,2019,864
19500,3241,2019,76
19500,3254,2019,317
19500,3255,2019,14
19500,3256,2019,676
19500,3259,2019,60
19500,3261,2019,376
19500,3273,2019,296
19500,3279,2019,62
19500,3321,2019,7
19500,3323,2019,197
19500,3324,2019,20
19500,3327,2019,182
19500,3328,2019,73
19500,3329,2019,272
19500,3333,2019,57
19500,3334,2019,82
19500,3342,2019,120
19500,3344,2019,256
19500,3345,2019,70
19500,3366,2019,31
19500,3371,2019,169
19500,3372,2019,33
19500,3391,2019,676
19500,3399,2019,362
19600,3113,2019,453
19600,3114,2019,511
19600,3115,2019,787
19600,3116,2019,1570
19600,3118,2019,9050
19600,3119,2019,1970
19600,3121,2019,1736
19600,3132,2019,50
19600,3133,2019,251
19600,3141,2019,638
19600,3149,2019,848
19600,3151,2019,59
19600,3152,2019,1948
19600,3159,2019,444
19600,3161,2019,28
19600,3169,2019,35
19600,3219,2019,777
19600,3222,2019,4281
19600,3231,2019,11044
19600,3241,2019,169
19600,3251,2019,4016
19600,3252,2019,308
19600,3253,2019,38
19600,3254,2019,10684
19600,3255,2019,1029
19600,3256,2019,5676
19600,3259,2019,1173
19600,3261,2019,10012
19600,3262,2019,759
19600,3272,2019,141
19600,3273,2019,806
19600,3279,2019,441
19600,3314,2019,424
19600,3315,2019,144
19600,3321,2019,998
19600,3322,2019,523
19600,3323,2019,5382
19600,3324,2019,199
19600,3326,2019,797
19600,3327,2019,3416
19600,3328,2019,1119
19600,3329,2019,1711
19600,3332,2019,703
19600,3333,2019,430
19600,3334,2019,1477
19600,3335,2019,880
19600,3336,2019,55
19600,3339,2019,1190
19600,3341,2019,72
19600,3342,2019,549
19600,3344,2019,1556
19600,3345,2019,6885
19600,3351,2019,940
19600,3353,2019,1456
19600,3359,2019,460
19600,3363,2019,107
19600,3371,2019,638
19600,3372,2019,1374
19600,3379,2019,102
19600,3391,2019,7098
19600,3399,2019,3250
19700,3111,2019,60
19700,3113,2019,407
19700,3114,2019,498
19700,3115,2019,347
19700,3116,2019,7345
19700,3117,2019,310
19700,3118,2019,5760
19700,3119,2019,2016
19700,3121,2019,3599
19700,3131,2019,32
19700,3132,2019,178
19700,3133,2019,55
19700,3141,2019,152
19700,3149,2019,1230
19700,3152,2019,525
19700,3159,2019,70
19700,3211,2019,127
19700,3219,2019,1269
19700,3222,2019,2514
19700,3231,2019,10360
19700,3241,2019,213
19700,3251,2019,567
19700,3252,2019,692
19700,3253,2019,178
19700,3254,2019,9819
19700,3255,2019,1299
19700,3256,2019,2207
19700,3259,2019,1858
19700,3261,2019,3975
19700,3262,2019,205
19700,3272,2019,2478
19700,3273,2019,1537
19700,3279,2019,524
19700,3311,2019,674
19700,3312,2019,313
19700,3314,2019,179
19700,3315,2019,76
19700,3321,2019,120
19700,3322,2019,117
19700,3323,2019,4557
19700,3324,2019,156
19700,3325,2019,212
19700,3327,2019,5954
19700,3328,2019,1105
19700,3329,2019,2154
19700,3331,2019,37
19700,3332,2019,1077
19700,3333,2019,770
19700,3334,2019,586
19700,3335,2019,539
19700,3336,2019,95
19700,3339,2019,1696
19700,3341,2019,688
19700,3342,2019,1724
19700,3343,2019,12
19700,3344,2019,1529
19700,3345,2019,4490
19700,3351,2019,177
19700,3353,2019,427
19700,3359,2019,306
19700,3362,2019,102
19700,3363,2019,2329
19700,3364,2019,222
19700,3366,2019,1142
19700,3371,2019,954
19700,3372,2019,1344
19700,3391,2019,2656
19700,3399,2019,4708
19800,3113,2019,16
19800,3118,2019,132
19800,3121,2019,77
19800,3149,2019,8
19800,3231,2019,320
19800,3251,2019,116
19800,3252,2019,91
19800,3254,2019,478
19800,3256,2019,21
19800,3259,2019,110
19800,3261,2019,1701
19800,3271,2019,85
19800,3273,2019,177
19800,3323,2019,348
19800,3327,2019,188
19800,3328,2019,70
19800,3332,2019,74
19800,3334,2019,14
19800,3339,2019,139
19800,3345,2019,2385
19800,3363,2019,73
19800,3364,2019,378
19800,3371,2019,17
19800,3379,2019,15
19800,3391,2019,1202
19800,3399,2019,85
19901,3111,2019,205
19901,3113,2019,31
19901,3116,2019,7982
19901,3117,2019,121
19901,3118,2019,48
19901,3121,2019,403
19901,3231,2019,111
19901,3253,2019,39
19901,3254,2019,398
19901,3261,2019,145
19901,3273,2019,23
19901,3323,2019,164
19901,3327,2019,273
19901,3344,2019,381
19901,3371,2019,41
19901,3391,2019,10
19901,3399,2019,32
19902,3117,2019,37
19902,3121,2019,24
19902,3149,2019,8
19902,3261,2019,882
19902,3366,2019,28
200,3113,2019,172
200,3121,2019,697
200,3211,2019,51
200,3219,2019,656
200,3231,2019,23
200,3261,2019,75
200,3271,2019,41
200,3323,2019,9
200,3363,2019,2117
200,3371,2019,95
2000,3118,2019,128
2000,3119,2019,1239
2000,3121,2019,228
2000,3141,2019,22
2000,3149,2019,36
2000,3219,2019,20
2000,3231,2019,1231
2000,3241,2019,30
2000,3261,2019,438
2000,3273,2019,383
2000,3323,2019,366
2000,3327,2019,240
2000,3339,2019,528
2000,3344,2019,20
2000,3366,2019,5945
2000,3371,2019,77
2000,3372,2019,55
2000,3391,2019,192
2000,3399,2019,669
20001,3114,2019,46
20001,3117,2019,81
20001,3118,2019,62
20001,3121,2019,77
20001,3149,2019,21
20001,3211,2019,241
20001,3219,2019,110
20001,3231,2019,114
20001,3271,2019,2
20001,3273,2019,53
20001,3323,2019,390
20001,3327,2019,113
20001,3329,2019,119
20001,3334,2019,84
20001,3366,2019,1009
20001,3371,2019,80
20001,3391,2019,17
20001,3399,2019,101
20002,3366,2019,39
20002,3399,2019,78
20003,3211,2019,239
20003,3212,2019,332
20003,3219,2019,29
20003,3323,2019,5
20003,3327,2019,24
20100,3113,2019,63
20100,3116,2019,14
20100,3117,2019,254
20100,3118,2019,803
20100,3119,2019,122
20100,3121,2019,606
20100,3132,2019,103
20100,3141,2019,9
20100,3149,2019,72
20100,3162,2019,534
20100,3169,2019,123
20100,3211,2019,910
20100,3219,2019,432
20100,3231,2019,1325
20100,3254,2019,603
20100,3261,2019,271
20100,3271,2019,17
20100,3272,2019,3
20100,3273,2019,109
20100,3279,2019,33
20100,3322,2019,175
20100,3323,2019,406
20100,3327,2019,1087
20100,3328,2019,6
20100,3329,2019,16
20100,3333,2019,69
20100,3344,2019,911
20100,3345,2019,748
20100,3366,2019,363
20100,3371,2019,85
20100,3372,2019,151
20100,3391,2019,34
20100,3399,2019,280
20200,3111,2019,162
20200,3113,2019,163
20200,3115,2019,148
20200,3116,2019,115
