cz,NAICS4,year,emp
10101,3399,2012,20
10102,3113,2012,60
10102,3118,2012,375
10102,3121,2012,10
10102,3132,2012,10
10102,3211,2012,204
10102,3212,2012,10
10102,3219,2012,235
10102,3231,2012,30
10102,3253,2012,60
10102,3261,2012,140
10102,3271,2012,10
10102,3273,2012,30
10102,3323,2012,315
10102,3324,2012,550
10102,3326,2012,10
10102,3327,2012,80
10102,3329,2012,385
10102,3332,2012,10
10102,3336,2012,175
10102,3339,2012,60
10102,3359,2012,60
10102,3363,2012,60
10102,3364,2012,175
10102,3371,2012,760
10102,3372,2012,10
10102,3379,2012,60
10102,3399,2012,30
10200,3111,2012,70
10200,3116,2012,4135
10200,3118,2012,60
10200,3119,2012,550
10200,3121,2012,760
10200,3132,2012,10
10200,3133,2012,375
10200,3141,2012,80
10200,3149,2012,80
10200,3152,2012,175
10200,3211,2012,10
10200,3212,2012,10
10200,3219,2012,460
10200,3222,2012,985
10200,3231,2012,40
10200,3241,2012,10
10200,3251,2012,180
10200,3259,2012,10
10200,3261,2012,60
10200,3262,2012,10
10200,3273,2012,120
10200,3279,2012,10
10200,3323,2012,80
10200,3324,2012,10
10200,3327,2012,73
10200,3329,2012,10
10200,3331,2012,80
10200,3333,2012,10
10200,3334,2012,10
10200,3339,2012,10
10200,3359,2012,70
10200,3362,2012,70
10200,3364,2012,175
10200,3369,2012,10
10200,3371,2012,80
10200,3379,2012,60
10200,3391,2012,80
10200,3399,2012,80
10301,3116,2012,1985
10301,3119,2012,185
10301,3131,2012,10
10301,3211,2012,60
10301,3212,2012,70
10301,3219,2012,185
10301,3221,2012,750
10301,3231,2012,10
10301,3251,2012,185
10301,3252,2012,10
10301,3253,2012,10
10301,3262,2012,60
10301,3311,2012,10
10301,3321,2012,10
10301,3323,2012,375
10301,3327,2012,20
10301,3331,2012,60
10301,3332,2012,10
10301,3334,2012,10
10301,3335,2012,10
10301,3345,2012,375
10301,3351,2012,375
10301,3359,2012,175
10301,3363,2012,60
10301,3391,2012,10
10301,3399,2012,235
10302,3111,2012,120
10302,3112,2012,10
10302,3116,2012,2590
10302,3118,2012,30
10302,3119,2012,680
10302,3121,2012,60
10302,3122,2012,175
10302,3132,2012,385
10302,3133,2012,60
10302,3141,2012,70
10302,3149,2012,150
10302,3152,2012,60
10302,3211,2012,195
10302,3212,2012,60
10302,3219,2012,140
10302,3222,2012,60
10302,3231,2012,172
10302,3251,2012,10
10302,3253,2012,20
10302,3259,2012,10
10302,3261,2012,80
10302,3262,2012,1110
10302,3273,2012,150
10302,3279,2012,30
10302,3315,2012,60
10302,3323,2012,1279
10302,3325,2012,10
10302,3327,2012,105
10302,3328,2012,30
10302,3329,2012,40
10302,3331,2012,70
10302,3332,2012,60
10302,3334,2012,10
10302,3339,2012,160
10302,3342,2012,60
10302,3345,2012,60
10302,3351,2012,20
10302,3353,2012,185
10302,3359,2012,10
10302,3362,2012,445
10302,3363,2012,185
10302,3364,2012,10
10302,3366,2012,10
10302,3371,2012,280
10302,3372,2012,10
10302,3391,2012,70
10302,3399,2012,270
10400,3111,2012,175
10400,3116,2012,30
10400,3117,2012,175
10400,3118,2012,185
10400,3121,2012,70
10400,3132,2012,120
10400,3149,2012,10
10400,3159,2012,60
10400,3211,2012,315
10400,3219,2012,435
10400,3222,2012,640
10400,3231,2012,62
10400,3241,2012,175
10400,3251,2012,70
10400,3254,2012,185
10400,3255,2012,10
10400,3256,2012,10
10400,3261,2012,175
10400,3262,2012,10
10400,3273,2012,70
10400,3274,2012,10
10400,3279,2012,10
10400,3312,2012,10
10400,3314,2012,60
10400,3315,2012,925
10400,3323,2012,425
10400,3324,2012,60
10400,3326,2012,10
10400,3327,2012,20
10400,3329,2012,70
10400,3334,2012,60
10400,3336,2012,60
10400,3339,2012,60
10400,3345,2012,375
10400,3351,2012,70
10400,3363,2012,175
10400,3371,2012,830
10400,3372,2012,10
10400,3391,2012,20
10400,3399,2012,80
10501,3111,2012,60
10501,3116,2012,30
10501,3117,2012,175
10501,3118,2012,20
10501,3119,2012,10
10501,3121,2012,10
10501,3133,2012,185
10501,3149,2012,10
10501,3152,2012,10
10501,3159,2012,60
10501,3161,2012,10
10501,3211,2012,392
10501,3212,2012,60
10501,3219,2012,720
10501,3221,2012,375
10501,3231,2012,30
10501,3241,2012,60
10501,3251,2012,60
10501,3252,2012,10
10501,3259,2012,70
10501,3261,2012,10
10501,3262,2012,60
10501,3271,2012,70
10501,3272,2012,10
10501,3273,2012,30
10501,3279,2012,60
10501,3311,2012,750
10501,3313,2012,10
10501,3315,2012,120
10501,3323,2012,195
10501,3326,2012,20
10501,3327,2012,185
10501,3328,2012,60
10501,3329,2012,70
10501,3331,2012,235
10501,3332,2012,10
10501,3336,2012,375
10501,3339,2012,10
10501,3345,2012,10
10501,3353,2012,385
10501,3362,2012,60
10501,3371,2012,211
10501,3372,2012,10
10501,3391,2012,385
10501,3399,2012,70
10502,3116,2012,40
10502,3132,2012,175
10502,3133,2012,10
10502,3151,2012,60
10502,3152,2012,10
10502,3159,2012,175
10502,3169,2012,375
10502,3211,2012,256
10502,3219,2012,60
10502,3231,2012,40
10502,3251,2012,10
10502,3259,2012,60
10502,3261,2012,195
10502,3271,2012,10
10502,3273,2012,130
10502,3312,2012,235
10502,3323,2012,370
10502,3324,2012,175
10502,3327,2012,79
10502,3329,2012,60
10502,3331,2012,10
10502,3332,2012,10
10502,3334,2012,60
10502,3339,2012,770
10502,3342,2012,175
10502,3344,2012,175
10502,3352,2012,10
10502,3359,2012,175
10502,3362,2012,70
10502,3363,2012,60
10502,3371,2012,265
10502,3391,2012,10
10502,3399,2012,70
10600,3111,2012,20
10600,3113,2012,10
10600,3116,2012,750
10600,3118,2012,10
10600,3141,2012,10
10600,3149,2012,175
10600,3152,2012,175
10600,3159,2012,10
10600,3211,2012,588
10600,3212,2012,301
10600,3219,2012,3221
10600,3222,2012,10
10600,3231,2012,15
10600,3253,2012,60
10600,3256,2012,60
10600,3261,2012,800
10600,3262,2012,70
10600,3271,2012,60
10600,3273,2012,70
10600,3279,2012,10
10600,3321,2012,10
10600,3323,2012,385
10600,3324,2012,60
10600,3326,2012,10
10600,3327,2012,333
10600,3329,2012,245
10600,3333,2012,175
10600,3335,2012,10
10600,3339,2012,930
10600,3344,2012,10
10600,3345,2012,10
10600,3353,2012,60
10600,3359,2012,20
10600,3362,2012,480
10600,3363,2012,10
10600,3371,2012,1098
10600,3372,2012,30
10600,3379,2012,235
10600,3391,2012,205
10600,3399,2012,80
10700,3111,2012,60
10700,3112,2012,435
10700,3113,2012,20
10700,3114,2012,60
10700,3115,2012,550
10700,3116,2012,2050
10700,3118,2012,639
10700,3119,2012,1495
10700,3121,2012,802
10700,3132,2012,10
10700,3141,2012,225
10700,3149,2012,100
10700,3152,2012,225
10700,3169,2012,20
10700,3211,2012,305
10700,3212,2012,400
10700,3219,2012,585
10700,3222,2012,600
10700,3231,2012,1781
10700,3241,2012,620
10700,3251,2012,80
10700,3252,2012,185
10700,3253,2012,20
10700,3254,2012,295
10700,3255,2012,412
10700,3256,2012,10
10700,3259,2012,255
10700,3261,2012,2211
10700,3262,2012,150
10700,3271,2012,569
10700,3272,2012,70
10700,3273,2012,795
10700,3274,2012,399
10700,3279,2012,246
10700,3311,2012,3750
10700,3312,2012,2105
10700,3313,2012,130
10700,3314,2012,90
10700,3315,2012,1570
10700,3321,2012,881
10700,3323,2012,2389
10700,3324,2012,140
10700,3326,2012,200
10700,3327,2012,1377
10700,3328,2012,827
10700,3329,2012,1007
10700,3331,2012,275
10700,3332,2012,170
10700,3333,2012,210
10700,3334,2012,690
10700,3335,2012,170
10700,3336,2012,30
10700,3339,2012,1205
10700,3341,2012,175
10700,3342,2012,10
10700,3344,2012,10
10700,3345,2012,375
10700,3346,2012,10
10700,3351,2012,70
10700,3353,2012,523
10700,3359,2012,650
10700,3362,2012,465
10700,3363,2012,3120
10700,3364,2012,70
10700,3365,2012,10
10700,3366,2012,10
10700,3369,2012,10
10700,3371,2012,562
10700,3372,2012,437
10700,3379,2012,195
10700,3391,2012,471
10700,3399,2012,1367
10801,3111,2012,60
10801,3115,2012,60
10801,3116,2012,955
10801,3117,2012,175
10801,3118,2012,406
10801,3119,2012,10
10801,3121,2012,20
10801,3132,2012,60
10801,3141,2012,375
10801,3149,2012,10
10801,3152,2012,375
10801,3211,2012,973
10801,3212,2012,60
10801,3219,2012,630
10801,3221,2012,810
10801,3222,2012,235
10801,3231,2012,100
10801,3241,2012,780
10801,3251,2012,160
10801,3253,2012,70
10801,3259,2012,10
10801,3261,2012,1830
10801,3262,2012,1770
10801,3271,2012,60
10801,3272,2012,175
10801,3273,2012,200
10801,3279,2012,10
10801,3311,2012,375
10801,3312,2012,175
10801,3314,2012,60
10801,3315,2012,175
10801,3321,2012,10
10801,3322,2012,10
10801,3323,2012,470
10801,3324,2012,235
10801,3325,2012,375
10801,3327,2012,193
10801,3329,2012,90
10801,3331,2012,435
10801,3332,2012,30
10801,3335,2012,20
10801,3339,2012,70
10801,3344,2012,10
10801,3345,2012,20
10801,3346,2012,175
10801,3353,2012,20
10801,3359,2012,10
10801,3361,2012,3750
10801,3363,2012,1531
10801,3369,2012,10
10801,3371,2012,70
10801,3372,2012,60
10801,3391,2012,80
10801,3399,2012,220
10802,3111,2012,60
10802,3116,2012,395
10802,3117,2012,175
10802,3211,2012,80
10802,3212,2012,60
10802,3219,2012,245
10802,3221,2012,2500
10802,3222,2012,530
10802,3231,2012,10
10802,3241,2012,60
10802,3251,2012,80
10802,3273,2012,195
10802,3315,2012,10
10802,3323,2012,80
10802,3327,2012,10
10802,3331,2012,10
10802,3371,2012,20
10802,3399,2012,10
10900,3116,2012,20
10900,3118,2012,89
10900,3119,2012,30
10900,3121,2012,10
10900,3131,2012,10
10900,3132,2012,80
10900,3133,2012,70
10900,3141,2012,20
10900,3149,2012,69
10900,3152,2012,20
10900,3211,2012,40
10900,3212,2012,80
10900,3219,2012,130
10900,3221,2012,375
10900,3222,2012,120
10900,3231,2012,187
10900,3241,2012,20
10900,3251,2012,20
10900,3252,2012,1820
10900,3254,2012,130
10900,3255,2012,60
10900,3256,2012,30
10900,3259,2012,20
10900,3261,2012,160
10900,3262,2012,10
10900,3272,2012,10
10900,3273,2012,240
10900,3279,2012,525
10900,3314,2012,10
10900,3323,2012,431
10900,3324,2012,10
10900,3325,2012,60
10900,3326,2012,70
10900,3327,2012,310
10900,3328,2012,20
10900,3329,2012,30
10900,3331,2012,10
10900,3332,2012,20
10900,3333,2012,20
10900,3335,2012,50
10900,3336,2012,175
10900,3339,2012,195
10900,3341,2012,30
10900,3342,2012,10
10900,3344,2012,10
10900,3345,2012,908
10900,3351,2012,10
10900,3353,2012,60
10900,3359,2012,235
10900,3362,2012,20
10900,3363,2012,245
10900,3364,2012,1170
10900,3365,2012,10
10900,3366,2012,140
10900,3369,2012,60
10900,3371,2012,250
10900,3372,2012,49
10900,3391,2012,176
10900,3399,2012,158
1100,3111,2012,62
1100,3112,2012,350
1100,3114,2012,750
1100,3115,2012,60
1100,3116,2012,80
1100,3118,2012,255
1100,3119,2012,70
1100,3121,2012,415
1100,3131,2012,297
1100,3132,2012,1595
1100,3133,2012,352
1100,3141,2012,676
1100,3149,2012,200
1100,3151,2012,818
1100,3152,2012,30
1100,3159,2012,130
1100,3161,2012,195
1100,3169,2012,30
1100,3211,2012,186
1100,3212,2012,161
1100,3219,2012,1119
1100,3221,2012,60
1100,3222,2012,3098
1100,3231,2012,672
1100,3241,2012,10
1100,3251,2012,80
1100,3252,2012,120
1100,3253,2012,10
1100,3254,2012,550
1100,3255,2012,239
1100,3256,2012,190
1100,3259,2012,170
1100,3261,2012,3888
1100,3262,2012,471
1100,3271,2012,70
1100,3272,2012,679
1100,3273,2012,250
1100,3279,2012,432
1100,3311,2012,60
1100,3312,2012,305
1100,3314,2012,1110
1100,3315,2012,10
1100,3321,2012,555
1100,3322,2012,70
1100,3323,2012,551
1100,3324,2012,70
1100,3325,2012,70
1100,3326,2012,185
1100,3327,2012,405
1100,3328,2012,70
1100,3329,2012,580
1100,3331,2012,120
1100,3332,2012,659
1100,3333,2012,60
1100,3334,2012,200
1100,3335,2012,365
1100,3336,2012,70
1100,3339,2012,660
1100,3342,2012,185
1100,3344,2012,370
1100,3345,2012,80
1100,3346,2012,10
1100,3351,2012,175
1100,3353,2012,435
1100,3359,2012,840
1100,3362,2012,20
1100,3363,2012,2375
1100,3364,2012,30
1100,3369,2012,96
1100,3371,2012,13261
1100,3372,2012,2510
1100,3391,2012,471
1100,3399,2012,415
11001,3111,2012,10
11001,3113,2012,43
11001,3116,2012,90
11001,3117,2012,540
11001,3118,2012,418
11001,3119,2012,90
11001,3121,2012,225
11001,3131,2012,175
11001,3141,2012,245
11001,3149,2012,150
11001,3152,2012,20
11001,3169,2012,10
11001,3211,2012,1041
11001,3212,2012,490
11001,3219,2012,544
11001,3221,2012,2050
11001,3222,2012,355
11001,3231,2012,265
11001,3241,2012,243
11001,3251,2012,2701
11001,3252,2012,485
11001,3253,2012,185
11001,3254,2012,10
11001,3255,2012,420
11001,3256,2012,20
11001,3259,2012,140
11001,3261,2012,720
11001,3262,2012,70
11001,3271,2012,10
11001,3272,2012,10
11001,3273,2012,480
11001,3274,2012,10
11001,3279,2012,104
11001,3311,2012,2125
11001,3312,2012,925
11001,3313,2012,385
11001,3314,2012,10
11001,3321,2012,60
11001,3322,2012,10
11001,3323,2012,484
11001,3324,2012,347
11001,3325,2012,10
11001,3326,2012,10
11001,3327,2012,574
11001,3328,2012,100
11001,3329,2012,371
11001,3331,2012,385
11001,3332,2012,60
11001,3333,2012,30
11001,3334,2012,185
11001,3335,2012,90
11001,3336,2012,185
11001,3339,2012,345
11001,3341,2012,185
11001,3342,2012,70
11001,3344,2012,235
11001,3345,2012,30
11001,3346,2012,10
11001,3351,2012,10
11001,3353,2012,10
11001,3359,2012,10
11001,3361,2012,10
11001,3363,2012,255
11001,3364,2012,3050
11001,3366,2012,4885
11001,3371,2012,1103
11001,3372,2012,60
11001,3379,2012,20
11001,3391,2012,275
11001,3399,2012,140
11002,3116,2012,185
11002,3118,2012,10
11002,3121,2012,10
11002,3132,2012,70
11002,3141,2012,435
11002,3149,2012,10
11002,3159,2012,10
11002,3211,2012,641
11002,3212,2012,120
11002,3219,2012,40
11002,3221,2012,750
11002,3231,2012,19
11002,3241,2012,10
11002,3251,2012,10
11002,3253,2012,80
11002,3261,2012,120
11002,3273,2012,255
11002,3315,2012,375
11002,3323,2012,120
11002,3324,2012,10
11002,3327,2012,50
11002,3333,2012,60
11002,3336,2012,60
11002,3362,2012,60
11002,3369,2012,60
11002,3371,2012,20
11002,3391,2012,10
11002,3399,2012,130
11101,3111,2012,70
11101,3114,2012,10
11101,3116,2012,1820
11101,3118,2012,285
11101,3119,2012,185
11101,3121,2012,70
11101,3131,2012,175
11101,3133,2012,10
11101,3141,2012,20
11101,3149,2012,140
11101,3152,2012,70
11101,3211,2012,195
11101,3212,2012,584
11101,3219,2012,253
11101,3221,2012,750
11101,3222,2012,235
11101,3231,2012,374
11101,3241,2012,60
11101,3251,2012,10
11101,3252,2012,760
11101,3255,2012,10
11101,3256,2012,60
11101,3259,2012,10
11101,3261,2012,1975
11101,3262,2012,60
11101,3271,2012,70
11101,3273,2012,161
11101,3311,2012,10
11101,3312,2012,185
11101,3313,2012,175
11101,3314,2012,175
11101,3315,2012,10
11101,3321,2012,195
11101,3322,2012,60
11101,3323,2012,949
11101,3324,2012,60
11101,3325,2012,375
11101,3327,2012,169
11101,3328,2012,80
11101,3329,2012,190
11101,3331,2012,80
11101,3332,2012,10
11101,3333,2012,60
11101,3334,2012,60
11101,3335,2012,80
11101,3339,2012,200
11101,3341,2012,175
11101,3342,2012,30
11101,3344,2012,60
11101,3345,2012,385
11101,3346,2012,10
11101,3351,2012,60
11101,3352,2012,750
11101,3353,2012,360
11101,3359,2012,70
11101,3361,2012,3750
11101,3362,2012,10
11101,3363,2012,2355
11101,3364,2012,770
11101,3365,2012,185
11101,3369,2012,10
11101,3371,2012,158
11101,3372,2012,195
11101,3379,2012,10
11101,3391,2012,421
11101,3399,2012,150
11102,3111,2012,60
11102,3112,2012,60
11102,3116,2012,10
11102,3118,2012,265
11102,3119,2012,235
11102,3152,2012,185
11102,3212,2012,60
11102,3219,2012,10
11102,3222,2012,120
11102,3231,2012,20
11102,3252,2012,2185
11102,3254,2012,10
11102,3255,2012,20
11102,3256,2012,10
11102,3261,2012,355
11102,3262,2012,60
11102,3272,2012,10
11102,3273,2012,30
11102,3279,2012,20
11102,3314,2012,375
11102,3323,2012,20
11102,3327,2012,20
11102,3329,2012,10
11102,3331,2012,10
11102,3332,2012,60
11102,3334,2012,10
11102,3344,2012,60
11102,3362,2012,120
11102,3363,2012,1500
11102,3364,2012,20
11102,3369,2012,10
11102,3371,2012,20
11102,3399,2012,70
11201,3113,2012,10
11201,3116,2012,10
11201,3121,2012,465
11201,3141,2012,175
11201,3149,2012,80
11201,3152,2012,70
11201,3211,2012,210
11201,3219,2012,118
11201,3231,2012,100
11201,3255,2012,10
11201,3256,2012,10
11201,3259,2012,60
11201,3261,2012,430
11201,3262,2012,505
11201,3273,2012,211
11201,3279,2012,60
11201,3311,2012,60
11201,3315,2012,60
11201,3321,2012,60
11201,3322,2012,60
11201,3323,2012,160
11201,3326,2012,375
11201,3327,2012,630
11201,3328,2012,70
11201,3329,2012,235
11201,3331,2012,745
11201,3332,2012,60
11201,3335,2012,80
11201,3339,2012,200
11201,3342,2012,60
11201,3345,2012,60
11201,3353,2012,740
11201,3359,2012,175
11201,3362,2012,70
11201,3363,2012,375
11201,3369,2012,10
11201,3371,2012,10
11201,3391,2012,30
11201,3399,2012,90
11202,3118,2012,10
11202,3219,2012,60
11202,3231,2012,10
11202,3273,2012,10
11202,3274,2012,10
11202,3323,2012,10
11202,3327,2012,60
11202,3331,2012,32
11202,3399,2012,10
11203,3112,2012,10
11203,3121,2012,175
11203,3149,2012,10
11203,3211,2012,140
11203,3219,2012,450
11203,3231,2012,30
11203,3241,2012,20
11203,3251,2012,10
11203,3262,2012,10
11203,3273,2012,70
11203,3323,2012,30
11203,3327,2012,10
11203,3329,2012,30
11203,3331,2012,60
11203,3332,2012,60
11203,3345,2012,10
11203,3353,2012,10
11203,3371,2012,10
11203,3391,2012,80
11203,3399,2012,10
11301,3118,2012,80
11301,3119,2012,175
11301,3121,2012,80
11301,3133,2012,10
11301,3141,2012,20
11301,3149,2012,10
11301,3152,2012,30
11301,3169,2012,20
11301,3211,2012,137
11301,3212,2012,235
11301,3219,2012,260
11301,3222,2012,10
11301,3231,2012,530
11301,3241,2012,195
11301,3253,2012,60
11301,3255,2012,60
11301,3259,2012,10
11301,3261,2012,355
11301,3262,2012,10
11301,3271,2012,20
11301,3272,2012,60
11301,3273,2012,210
11301,3274,2012,10
11301,3279,2012,90
11301,3312,2012,10
11301,3314,2012,10
11301,3315,2012,10
11301,3323,2012,170
11301,3325,2012,10
11301,3327,2012,20
11301,3328,2012,10
11301,3329,2012,20
11301,3333,2012,70
11301,3335,2012,70
11301,3341,2012,10
11301,3342,2012,70
11301,3344,2012,130
11301,3345,2012,20
11301,3346,2012,10
11301,3363,2012,20
11301,3371,2012,50
11301,3372,2012,10
11301,3379,2012,175
11301,3391,2012,60
11301,3399,2012,200
11302,3111,2012,140
11302,3112,2012,335
11302,3113,2012,785
11302,3114,2012,80
11302,3115,2012,1215
11302,3116,2012,509
11302,3117,2012,10
11302,3118,2012,2274
11302,3119,2012,3205
11302,3121,2012,984
11302,3131,2012,10
11302,3132,2012,180
11302,3133,2012,40
11302,3141,2012,100
11302,3149,2012,330
11302,3152,2012,655
11302,3159,2012,10
11302,3162,2012,175
11302,3169,2012,10
11302,3211,2012,20
11302,3212,2012,195
11302,3219,2012,625
11302,3221,2012,120
11302,3222,2012,1151
11302,3231,2012,3602
11302,3241,2012,320
11302,3251,2012,1380
11302,3252,2012,80
11302,3253,2012,30
11302,3254,2012,1970
11302,3255,2012,833
11302,3256,2012,1260
11302,3259,2012,617
11302,3261,2012,2964
11302,3262,2012,375
11302,3271,2012,282
11302,3272,2012,220
11302,3273,2012,885
11302,3274,2012,311
11302,3279,2012,320
11302,3311,2012,1760
11302,3312,2012,20
11302,3313,2012,70
11302,3314,2012,150
11302,3315,2012,200
11302,3321,2012,685
11302,3322,2012,20
11302,3323,2012,1284
11302,3324,2012,605
11302,3325,2012,10
11302,3326,2012,150
11302,3327,2012,2079
11302,3328,2012,458
11302,3329,2012,481
11302,3331,2012,225
11302,3332,2012,295
11302,3333,2012,255
11302,3334,2012,655
11302,3335,2012,650
11302,3336,2012,80
11302,3339,2012,1777
11302,3341,2012,270
11302,3342,2012,692
11302,3343,2012,30
11302,3344,2012,525
11302,3345,2012,8812
11302,3346,2012,175
11302,3351,2012,150
11302,3352,2012,10
11302,3353,2012,800
11302,3359,2012,490
11302,3361,2012,60
11302,3362,2012,270
11302,3363,2012,650
11302,3364,2012,3500
11302,3365,2012,235
11302,3366,2012,198
11302,3369,2012,70
11302,3371,2012,819
11302,3372,2012,903
11302,3379,2012,505
11302,3391,2012,726
11302,3399,2012,1609
11303,3114,2012,10
11303,3116,2012,185
11303,3117,2012,276
11303,3121,2012,20
11303,3141,2012,10
11303,3149,2012,10
11303,3211,2012,260
11303,3212,2012,20
11303,3219,2012,140
11303,3231,2012,30
11303,3273,2012,100
11303,3323,2012,10
11303,3327,2012,20
11303,3328,2012,60
11303,3344,2012,175
11303,3362,2012,435
11303,3363,2012,375
11303,3366,2012,20
11303,3371,2012,50
11303,3372,2012,20
11303,3399,2012,40
11304,3111,2012,30
11304,3112,2012,20
11304,3113,2012,70
11304,3114,2012,405
11304,3115,2012,700
11304,3116,2012,325
11304,3118,2012,2678
11304,3119,2012,405
11304,3121,2012,802
11304,3131,2012,10
11304,3132,2012,20
11304,3133,2012,40
11304,3141,2012,250
11304,3149,2012,528
11304,3152,2012,228
11304,3159,2012,40
11304,3162,2012,10
11304,3169,2012,20
11304,3211,2012,190
11304,3212,2012,190
11304,3219,2012,485
11304,3222,2012,170
11304,3231,2012,6969
11304,3241,2012,315
11304,3251,2012,110
11304,3252,2012,10
11304,3253,2012,140
11304,3254,2012,3014
11304,3255,2012,535
11304,3256,2012,100
11304,3259,2012,300
11304,3261,2012,780
11304,3262,2012,245
11304,3271,2012,110
11304,3272,2012,250
11304,3273,2012,1858
11304,3274,2012,10
11304,3279,2012,763
11304,3311,2012,60
11304,3313,2012,90
11304,3314,2012,10
11304,3315,2012,10
11304,3321,2012,90
11304,3322,2012,80
11304,3323,2012,1939
11304,3324,2012,80
11304,3325,2012,20
11304,3326,2012,20
11304,3327,2012,585
11304,3328,2012,224
11304,3329,2012,495
11304,3331,2012,100
11304,3332,2012,395
11304,3333,2012,555
11304,3334,2012,465
11304,3335,2012,225
11304,3336,2012,30
11304,3339,2012,240
11304,3341,2012,444
11304,3342,2012,2796
11304,3343,2012,50
11304,3344,2012,3120
11304,3345,2012,4289
