CZ;naics;emp
35702;3149;10
35702;3161;10
35702;3219;10
35702;3251;10
35702;3273;10
35702;3323;60
35702;3327;10
35702;3331;60
35702;3332;10
35702;3339;10
35702;3359;10
35702;3362;10
35702;3391;10
35702;3399;10
38401;3119;10
38401;3121;10
38401;3149;10
38401;3211;10
38401;3212;10
38401;3219;10
38401;3221;1750
38401;3222;10
38401;3231;30
38401;3241;10
38401;3259;10
38401;3273;10
38401;3279;10
38401;3327;175
38401;3328;10
38401;3329;1750
38401;3331;10
38401;3335;10
38401;3339;10
38401;3366;10
38401;3391;10
38401;3399;60
36200;3112;10
36200;3219;10
36200;3323;10
36200;3345;60
36200;3399;10
35801;3116;10
35801;3132;10
35801;3212;60
35801;3219;60
35801;3273;10
35801;3327;10
35801;3362;10
35801;3364;10
35802;3111;10
35802;3114;375
35802;3116;10
35802;3119;10
35802;3121;60
35802;3159;10
35802;3211;60
35802;3219;375
35802;3231;10
35802;3323;10
35802;3327;60
35802;3339;60
35802;3371;60
35802;3372;10
35802;3399;10
36301;3114;750
36301;3219;10
36301;3253;10
36301;3324;10
36301;3327;10
36301;3331;60
36301;3345;60
38601;3121;10
38601;3149;10
38601;3169;10
38601;3211;10
38601;3219;60
38601;3222;10
38601;3261;60
38601;3314;60
38601;3315;10
38601;3327;10
38601;3391;60
36303;3115;10
36303;3116;10
36303;3121;60
36303;3149;10
36303;3231;60
36303;3272;10
36303;3273;10
36303;3323;10
36303;3327;10
36303;3371;10
36303;3391;10
35701;3111;91
35701;3113;375
35701;3114;750
35701;3115;60
35701;3116;175
35701;3117;60
35701;3118;60
35701;3121;60
35701;3141;10
35701;3149;10
35701;3211;10
35701;3212;10
35701;3219;54
35701;3222;175
35701;3231;48
35701;3251;10
35701;3253;10
35701;3259;60
35701;3261;175
35701;3262;10
35701;3273;60
35701;3314;10
35701;3321;60
35701;3323;71
35701;3327;24
35701;3329;10
35701;3331;40
35701;3332;10
35701;3339;10
35701;3352;10
35701;3361;10
35701;3362;60
35701;3371;27
35701;3379;60
35701;3391;33
35701;3399;60
35803;3118;10
35803;3121;10
35803;3231;10
35803;3273;10
35803;3322;10
35803;3323;10
35803;3333;10
35803;3363;10
35803;3371;10
35803;3391;10
35803;3399;10
35802;3116;10
35802;3211;60
35802;3219;60
35802;3231;10
35802;3261;10
35802;3324;10
35802;3335;10
35802;3371;10
35802;3372;10
25000;3111;295
25000;3112;375
25000;3116;10
25000;3118;10
25000;3121;175
25000;3141;10
25000;3152;10
25000;3211;10
25000;3219;60
25000;3222;60
25000;3231;82
25000;3251;10
25000;3256;60
25000;3259;10
25000;3261;10
25000;3273;10
25000;3279;60
25000;3311;60
25000;3315;10
25000;3323;60
25000;3324;375
25000;3326;60
25000;3327;72
25000;3328;29
25000;3329;175
25000;3331;750
25000;3333;60
25000;3334;60
25000;3335;10
25000;3339;750
25000;3342;365
25000;3362;750
25000;3371;10
25000;3372;60
25000;3391;10
25000;3399;21
25601;3112;60
25601;3211;10
25601;3219;60
24900;3152;175
24900;3219;10
24900;3231;10
24900;3254;60
24900;3262;375
24900;3273;10
24900;3326;60
24900;3327;10
24900;3328;10
24900;3336;10
24900;3339;10
24900;3345;175
24900;3353;10
24900;3399;175
24400;3113;750
24400;3115;175
24400;3118;10
24400;3121;10
24400;3131;10
24400;3149;10
24400;3219;375
24400;3222;60
24400;3231;10
24400;3241;10
24400;3261;60
24400;3262;60
24400;3272;10
24400;3273;60
24400;3279;10
24400;3314;10
24400;3323;145
24400;3326;60
24400;3327;342
24400;3328;175
24400;3329;10
24400;3332;10
24400;3333;60
24400;3335;78
24400;3361;1750
24400;3363;991
24400;3371;83
24400;3391;10
24400;3399;10
24801;3121;10
24801;3261;175
24801;3273;10
24801;3331;10
24801;3334;10
23900;3115;60
23900;3118;10
23900;3119;10
23900;3121;10
23900;3212;60
23900;3219;10
23900;3231;60
23900;3241;10
23900;3256;10
23900;3261;60
23900;3273;60
23900;3321;60
23900;3322;10
23900;3323;60
23900;3325;375
23900;3327;175
23900;3328;10
23900;3329;10
23900;3331;10
23900;3332;10
23900;3339;375
23900;3344;60
23900;3351;60
23900;3371;10
23900;3391;10
23900;3399;175
24900;3116;10
24900;3211;10
24900;3273;10
24900;3323;10
24400;3111;10
24400;3116;10
24400;3117;60
24400;3152;10
24400;3219;10
24400;3251;60
24400;3279;10
24400;3321;175
24400;3327;46
24400;3329;60
24400;3332;10
24400;3333;60
24400;3334;175
24400;3335;60
24400;3342;10
24400;3359;10
24400;3371;10
24400;3399;60
24801;3111;10
24801;3116;1750
24801;3159;60
24801;3219;60
24801;3222;60
24801;3231;10
24801;3273;10
24801;3324;60
24801;3327;10
24801;3329;10
23500;3111;10
23500;3112;175
23500;3116;60
23500;3118;39
23500;3119;1750
23500;3121;10
23500;3149;60
23500;3152;175
23500;3219;375
23500;3231;375
23500;3241;60
23500;3251;60
23500;3253;60
23500;3256;375
23500;3259;60
23500;3261;1279
23500;3262;10
23500;3271;10
23500;3273;72
23500;3279;10
23500;3314;60
23500;3321;175
23500;3322;60
23500;3323;49
23500;3325;10
23500;3326;10
23500;3327;60
23500;3329;60
23500;3333;175
23500;3339;175
23500;3341;10
23500;3342;60
23500;3343;10
23500;3344;44
23500;3345;60
23500;3363;751
23500;3369;10
23500;3371;10
23500;3372;10
23500;3391;50
23500;3399;375
24802;3118;60
24802;3219;60
24802;3221;175
24802;3222;10
24802;3231;10
24802;3253;10
24802;3261;10
24802;3273;60
24802;3323;60
24802;3324;375
24802;3327;60
24802;3331;175
24802;3334;10
24802;3344;10
24802;3371;10
24802;3372;60
24802;3399;10
23301;3211;10
23301;3222;60
23301;3261;10
23301;3273;10
23301;3315;60
23301;3323;10
23301;3327;10
23301;3339;175
23301;3342;175
23301;3363;750
23301;3371;10
23301;3399;60
23302;3111;60
23302;3116;10
23302;3211;10
23302;3222;10
23302;3255;175
23302;3261;60
23302;3273;10
23302;3313;175
23302;3327;10
23302;3331;60
23302;3344;10
23302;3363;1750
25500;3111;10
25500;3116;60
25500;3118;10
25500;3121;60
25500;3212;60
25500;3219;60
25500;3231;10
25500;3261;175
25500;3273;83
25500;3322;60
25500;3323;175
25500;3325;60
25500;3327;10
25500;3328;10
25500;3329;60
25500;3331;10
25500;3371;60
25500;3372;10
23301;3111;175
23301;3113;10
23301;3118;175
23301;3121;10
23301;3159;10
23301;3219;10
23301;3231;1214
23301;3253;10
23301;3259;60
23301;3261;60
23301;3271;175
23301;3273;60
23301;3323;175
23301;3324;175
23301;3328;10
23301;3329;175
23301;3345;10
23301;3351;375
23301;3363;175
23301;3371;10
23301;3391;10
23301;3399;10
24300;3111;105
24300;3112;989
24300;3113;2731
24300;3114;3987
24300;3115;375
24300;3116;6298
24300;3117;175
24300;3118;10545
24300;3119;4401
24300;3121;1439
24300;3122;175
24300;3131;10
24300;3132;175
24300;3133;175
24300;3141;1032
24300;3149;1061
24300;3151;10
24300;3152;759
24300;3159;167
24300;3161;175
24300;3162;10
24300;3169;194
24300;3211;60
24300;3212;34
24300;3219;903
24300;3221;375
24300;3222;8067
24300;3231;12884
24300;3241;1750
24300;3251;1091
24300;3252;648
24300;3253;175
24300;3254;2190
24300;3255;2404
24300;3256;3617
24300;3259;1862
24300;3261;11137
24300;3262;1076
24300;3271;175
24300;3272;1145
24300;3273;837
24300;3274;101
24300;3279;1049
24300;3311;1167
24300;3312;2095
24300;3313;667
24300;3314;535
24300;3315;2115
24300;3321;4463
24300;3322;1175
24300;3323;2999
24300;3324;1690
24300;3325;255
24300;3326;1819
24300;3327;7848
24300;3328;4234
24300;3329;4976
24300;3331;230
24300;3332;1442
24300;3333;1442
24300;3334;478
24300;3335;2364
24300;3336;1364
24300;3339;3678
24300;3341;271
24300;3342;1342
24300;3343;175
24300;3344;3329
24300;3345;5095
24300;3346;209
24300;3351;2115
24300;3352;750
24300;3353;3085
24300;3359;1429
24300;3361;3750
24300;3362;375
24300;3363;6481
24300;3364;375
24300;3365;1750
24300;3366;60
24300;3369;259
24300;3371;1668
24300;3372;2701
24300;3379;422
24300;3391;3951
24300;3399;7952
23302;3113;750
23302;3211;10
23302;3222;60
23302;3231;175
23302;3241;750
23302;3251;60
23302;3252;60
23302;3271;60
23302;3273;10
23302;3279;10
23302;3326;175
23302;3344;10
23302;3362;10
23302;3371;10
23302;3399;175
23301;3121;10
23301;3222;10
23301;3273;10
23301;3324;10
23301;3326;10
23301;3333;10
23301;3334;375
23301;3371;60
23301;3399;10
24400;3113;10
24400;3116;60
24400;3117;175
24400;3118;10
24400;3119;175
24400;3149;10
24400;3159;10
24400;3211;10
24400;3212;60
24400;3219;175
24400;3222;175
24400;3231;129
24400;3241;60
24400;3255;175
24400;3256;10
24400;3259;60
24400;3261;92
24400;3272;60
24400;3273;56
24400;3314;188
24400;3321;60
24400;3322;60
24400;3323;10
24400;3324;175
24400;3327;175
24400;3328;61
24400;3329;10
24400;3331;60
24400;3332;244
24400;3333;10
24400;3335;60
24400;3339;175
24400;3344;375
24400;3345;175
24400;3359;60
24400;3363;419
24400;3371;10
24400;3372;175
24400;3391;10
24400;3399;10
23400;3222;10
23400;3231;60
23400;3256;60
23400;3261;60
23400;3273;10
23400;3323;175
23400;3342;10
23400;3371;10
23500;3113;10
23500;3114;10
23500;3115;10
23500;3121;10
23500;3152;175
23500;3169;10
23500;3211;10
23500;3212;118
23500;3219;175
23500;3251;375
23500;3252;60
23500;3261;78
23500;3273;10
23500;3312;10
23500;3322;10
23500;3323;375
23500;3324;60
23500;3327;100
23500;3329;60
23500;3331;60
23500;3335;10
23500;3339;60
23500;3352;10
23500;3353;10
23500;3362;10
23500;3363;10
23500;3365;60
23500;3371;197
23500;3372;10
23500;3399;375
24300;3112;750
24300;3113;656
24300;3114;175
24300;3115;1446
24300;3116;503
24300;3118;1322
24300;3119;924
24300;3121;86
24300;3122;10
24300;3132;60
24300;3133;10
24300;3141;46
24300;3149;10
24300;3151;10
24300;3152;60
24300;3159;60
24300;3169;10
24300;3211;10
24300;3212;10
24300;3219;156
24300;3222;1827
24300;3231;4415
24300;3241;175
24300;3251;175
24300;3252;287
24300;3254;1152
24300;3255;479
24300;3256;338
24300;3259;672
24300;3261;4165
24300;3262;231
24300;3271;60
24300;3272;60
24300;3273;101
24300;3279;337
24300;3311;10
24300;3312;112
24300;3314;244
24300;3315;292
24300;3321;1224
24300;3322;175
24300;3323;1419
24300;3324;168
24300;3325;158
24300;3326;234
24300;3327;3612
24300;3328;1229
24300;3329;1224
24300;3331;1750
24300;3332;1088
24300;3333;655
24300;3334;1173
24300;3335;1779
24300;3336;878
24300;3339;2284
24300;3341;1166
24300;3342;749
24300;3343;10
24300;3344;2407
24300;3345;1470
24300;3346;60
24300;3351;175
24300;3353;1080
24300;3359;983
24300;3361;10
24300;3362;60
24300;3363;1100
24300;3364;175
24300;3365;175
24300;3366;10
24300;3369;60
24300;3371;172
24300;3372;175
24300;3379;10
24300;3391;670
24300;3399;696
23301;3111;60
23301;3112;60
23301;3116;14
23301;3118;10
23301;3149;10
23301;3231;10
23301;3251;10
23301;3256;60
23301;3261;375
23301;3273;10
23301;3279;10
23301;3325;10
23301;3327;10
23301;3328;10
23301;3335;10
23301;3336;175
23301;3339;175
23301;3351;750
23301;3372;60
14801;3116;10
14801;3149;10
14801;3219;60
14801;3231;10
14801;3273;10
14801;3327;10
14801;3329;60
14801;3363;1750
23302;3111;10
23302;3112;175
23302;3116;10
23302;3118;10
23302;3149;60
23302;3211;60
23302;3212;375
23302;3219;55
23302;3231;1750
23302;3261;60
23302;3273;60
23302;3279;60
23302;3313;175
23302;3323;10
23302;3327;51
23302;3328;10
23302;3332;60
23302;3339;10
23302;3345;175
23302;3353;10
23302;3363;375
23302;3371;375
23302;3391;10
23302;3399;19
23302;3111;10
23302;3116;10
23302;3119;60
23302;3219;60
23302;3231;60
23302;3261;175
23302;3271;10
23302;3273;45
23302;3331;10
23302;3353;10
23302;3371;60
23302;3399;175
23500;3112;175
23500;3113;10
23500;3116;10
23500;3231;10
23500;3251;60
23500;3261;10
23500;3273;10
23500;3323;10
23500;3331;175
23500;3334;60
23500;3339;10
23500;3399;105
25601;3121;10
25601;3219;10
25601;3231;40
25601;3241;10
25601;3254;60
25601;3272;10
25601;3273;60
25601;3323;60
25601;3327;60
25601;3328;10
25601;3329;10
25601;3331;60
25601;3335;60
25601;3344;60
25601;3351;10
25601;3362;60
25601;3366;375
25601;3371;10
25601;3391;10
23700;3112;10
23700;3119;60
23700;3133;10
23700;3211;10
23700;3231;10
23700;3251;60
23700;3262;10
23700;3273;60
23700;3315;60
23700;3321;10
23700;3327;60
23700;3329;10
23700;3332;60
25602;3211;10
25602;3219;10
25602;3327;10
25602;3339;10
24801;3111;10
24801;3219;10
24801;3222;60
24801;3231;10
24801;3254;60
24801;3261;10
24801;3273;10
24801;3327;10
24801;3335;10
24300;3118;10
24300;3219;10
24300;3231;15
24300;3241;10
24300;3251;60
24300;3252;375
24300;3253;60
24300;3255;60
24300;3256;60
24300;3259;175
24300;3261;10
24300;3262;60
24300;3273;162
24300;3312;10
24300;3315;10
24300;3322;10
24300;3323;32
24300;3325;10
24300;3327;10
24300;3328;10
24300;3333;10
24300;3353;60
24300;3363;10
24300;3365;60
24300;3369;10
24300;3371;10
24300;3372;10
24300;3391;10
25500;3119;10
25500;3211;10
25500;3219;10
25500;3273;10
25500;3331;10
25500;3344;60
25500;3371;10
23600;3111;60
23600;3113;10
23600;3118;10
23600;3121;10
23600;3133;10
23600;3211;10
23600;3231;10
23600;3262;10
23600;3273;10
23600;3324;60
23600;3327;60
23600;3328;10
23600;3329;60
23600;3332;10
23600;3363;175
23600;3371;10
23600;3372;10
23600;3399;60
25602;3279;60
23600;3324;10
23600;3332;10
23801;3111;60
23801;3116;1750
23801;3121;60
23801;3149;10
23801;3161;60
23801;3211;10
23801;3219;175
23801;3231;10
23801;3251;175
23801;3261;10
23801;3273;10
23801;3315;60
23801;3323;175
23801;3325;60
23801;3327;44
23801;3329;375
23801;3331;175
23801;3339;60
23801;3362;750
23801;3363;10
23801;3371;10
23801;3391;10
24200;3111;60
24200;3116;10
24200;3219;10
24200;3231;10
24200;3251;175
24200;3253;10
24200;3261;10
24200;3273;10
24200;3321;175
24200;3322;60
24200;3323;10
24200;3327;12
24200;3334;10
24200;3336;10
24200;3339;175
24200;3344;10
24200;3345;375
24200;3363;10
24200;3372;175
24200;3399;10
25601;3115;60
25601;3121;25
25601;3132;10
25601;3211;10
25601;3219;10
25601;3222;60
25601;3231;60
25601;3254;10
25601;3259;10
25601;3261;175
25601;3273;10
25601;3279;10
25601;3313;175
25601;3323;10
25601;3332;10
25601;3334;10
25601;3344;60
25601;3345;60
25601;3371;10
25601;3391;10
25601;3399;10
23302;3111;10
23302;3113;10
23302;3116;10
23302;3149;10
23302;3211;10
23302;3231;60
23302;3259;10
23302;3273;60
23302;3311;60
23302;3331;175
23302;3335;10
23302;3351;10
23302;3399;10
25500;3116;10
25500;3121;10
25500;3133;10
25500;3159;10
25500;3211;10
25500;3219;10
25500;3231;14
25500;3241;10
25500;3255;60
25500;3262;3750
25500;3273;35
25500;3314;10
25500;3323;10
25500;3327;60
25500;3329;60
25500;3331;60
25500;3335;60
25500;3339;60
25500;3344;10
25500;3399;60
24900;3116;10
24900;3121;60
24900;3149;10
24900;3219;10
24900;3231;10
24900;3261;10
24900;3273;10
24900;3321;10
24900;3324;10
24900;3327;60
24900;3328;10
24900;3332;10
23200;3113;10
23200;3115;60
23200;3118;10
23200;3121;60
23200;3132;10
23200;3219;10
23200;3231;175
23200;3253;175
23200;3261;10
23200;3271;10
23200;3273;60
23200;3315;60
23200;3326;10
23200;3327;10
23200;3328;10
23200;3329;175
23200;3335;10
23200;3342;60
23200;3353;60
23200;3363;375
23200;3371;10
23200;3399;10
25601;3116;10
25601;3121;10
25601;3211;10
25601;3241;10
25601;3327;10
25601;3328;10
25601;3331;10
25601;3366;10
24300;3111;60
24300;3113;60
24300;3114;60
24300;3115;60
24300;3116;1329
24300;3118;216
24300;3119;1367
24300;3121;60
24300;3131;10
24300;3133;175
24300;3141;60
24300;3149;60
24300;3152;10
24300;3159;10
24300;3212;60
24300;3219;221
24300;3221;60
24300;3222;1189
24300;3231;2268
24300;3241;140
24300;3251;175
24300;3252;342
24300;3254;60
24300;3255;197
24300;3256;750
24300;3259;367
24300;3261;3754
24300;3262;175
24300;3271;60
24300;3272;175
24300;3273;587
24300;3274;10
24300;3279;60
24300;3311;60
24300;3312;41
24300;3313;175
24300;3314;60
24300;3315;309
24300;3321;525
24300;3322;60
24300;3323;289
24300;3324;175
24300;3326;100
24300;3327;1725
24300;3328;249
24300;3329;1274
24300;3331;14
24300;3332;263
24300;3333;293
24300;3334;375
24300;3335;954
24300;3336;750
24300;3339;989
24300;3341;162
24300;3342;750
24300;3343;10
24300;3344;989
24300;3345;335
24300;3346;10
24300;3351;69
24300;3352;375
24300;3353;154
24300;3359;375
24300;3362;60
24300;3363;1098
24300;3365;175
24300;3371;188
24300;3372;331
24300;3379;175
24300;3391;175
24300;3399;691
24200;3111;10
24200;3112;375
24200;3113;60
24200;3114;60
24200;3116;175
24200;3118;60
24200;3119;60
24200;3133;60
24200;3149;10
24200;3159;10
24200;3219;10
24200;3222;107
24200;3231;30
24200;3241;175
24200;3251;175
24200;3252;375
24200;3253;10
24200;3254;750
24200;3255;175
24200;3259;60
24200;3261;644
24200;3273;10
24200;3279;10
24200;3311;375
24200;3323;254
24200;3324;175
24200;3327;90
24200;3328;10
24200;3329;60
24200;3331;10
24200;3334;175
24200;3335;175
24200;3339;60
24200;3344;10
24200;3345;60
24200;3351;10
24200;3359;10
24200;3362;60
24200;3363;10
24200;3371;10
24200;3372;60
24300;3111;10
24300;3113;375
24300;3115;10
24300;3116;10
24300;3118;175
24300;3119;60
24300;3121;10
24300;3141;10
24300;3212;60
24300;3219;175
24300;3222;10
24300;3231;33
24300;3241;10
24300;3254;10
24300;3255;10
24300;3261;522
24300;3262;10
24300;3271;10
24300;3273;10
24300;3279;175
24300;3315;10
24300;3323;175
24300;3324;10
24300;3326;10
24300;3327;60
24300;3328;10
24300;3329;38
24300;3331;175
24300;3332;10
24300;3334;10
24300;3335;60
24300;3339;60
24300;3342;10
24300;3344;60
24300;3353;10
24300;3362;10
24300;3364;10
24300;3371;10
24300;3372;60
24300;3379;10
24300;3391;10
24300;3399;48
23700;3112;60
23700;3116;10
23700;3118;10
23700;3119;10
23700;3211;60
23700;3219;10
23700;3222;175
23700;3231;10
23700;3255;60
23700;3261;175
23700;3273;10
23700;3315;60
23700;3327;175
23700;3329;175
23700;3331;10
23700;3333;60
23700;3335;10
23700;3352;10
23700;3363;10
23700;3365;10
23700;3371;10
23700;3372;10
23700;3391;10
23700;3399;60
24300;3112;60
24300;3113;375
24300;3114;60
24300;3115;60
24300;3116;375
24300;3118;316
24300;3119;375
24300;3121;10
24300;3132;60
24300;3133;10
24300;3141;60
24300;3149;74
24300;3152;10
24300;3159;10
24300;3169;175
24300;3219;375
24300;3221;10
24300;3222;913
24300;3231;1188
24300;3241;10
24300;3251;357
24300;3252;65
24300;3253;10
24300;3254;17500
24300;3255;175
24300;3256;292
24300;3259;153
24300;3261;2863
24300;3262;165
24300;3271;120
24300;3272;10
24300;3273;298
24300;3274;60
24300;3279;60
24300;3312;60
24300;3313;60
24300;3314;10
24300;3315;60
24300;3321;391
24300;3322;215
24300;3323;524
24300;3324;175
24300;3325;407
24300;3326;375
24300;3327;983
24300;3328;79
24300;3329;1889
24300;3331;750
24300;3332;301
24300;3333;299
24300;3334;89
24300;3335;793
24300;3336;175
24300;3339;646
24300;3341;750
24300;3342;60
24300;3343;10
24300;3344;964
24300;3345;1907
24300;3346;10
24300;3351;381
24300;3352;60
24300;3353;274
24300;3359;716
24300;3362;175
24300;3363;381
24300;3365;10
24300;3369;10
24300;3371;175
24300;3372;165
24300;3379;175
24300;3391;1162
24300;3399;1750
23900;3111;10
23900;3114;175
23900;3116;60
23900;3118;60
23900;3119;175
23900;3121;10
23900;3149;10
23900;3211;10
23900;3219;60
23900;3222;60
23900;3231;300
23900;3241;10
23900;3251;258
23900;3252;375
23900;3253;10
23900;3256;60
23900;3259;10
23900;3261;441
23900;3262;175
23900;3271;10
23900;3272;375
23900;3273;375
23900;3279;84
23900;3311;10
23900;3312;60
23900;3321;10
23900;3323;60
23900;3325;10
23900;3327;280
23900;3328;175
23900;3329;60
23900;3331;375
23900;3332;60
23900;3333;60
23900;3334;10
23900;3339;60
23900;3342;175
23900;3344;60
23900;3353;10
23900;3359;60
23900;3362;60
23900;3363;175
23900;3365;10
23900;3371;29
23900;3379;10
23900;3391;175
23900;3399;10
14802;3113;10
14802;3152;10
14802;3211;10
14802;3241;10
14802;3324;10
14802;3327;10
14802;3346;10
14802;3363;375
14802;3371;10
24400;3116;10
24400;3118;10
24400;3119;750
24400;3222;60
24400;3231;375
24400;3251;60
24400;3256;175
24400;3262;175
24400;3273;10
24400;3321;375
24400;3323;375
24400;3327;17
24400;3328;60
24400;3329;60
24400;3331;60
24400;3332;10
24400;3335;10
24400;3336;175
24400;3344;10
24400;3359;60
24400;3363;375
24400;3399;10
23400;3111;60
23400;3116;10
23400;3118;10
23400;3141;10
23400;3149;10
23400;3211;10
23400;3219;68
23400;3222;175
23400;3231;1750
23400;3261;60
23400;3262;10
23400;3273;10
23400;3274;10
23400;3312;175
23400;3321;60
23400;3322;60
23400;3323;99
23400;3327;104
23400;3329;10
23400;3331;10
23400;3333;375
23400;3335;10
23400;3336;750
23400;3339;60
23400;3344;60
23400;3363;10
23400;3371;10
23400;3372;60
23400;3391;10
23400;3399;10
24802;3111;10
24802;3112;60
24802;3116;10
24802;3121;10
24802;3149;10
24802;3222;175
24802;3231;10
24802;3272;175
24802;3273;10
24802;3327;10
24802;3331;175
24802;3351;10
24802;3353;375
24802;3363;60
23700;3111;10
23700;3112;60
23700;3119;60
23700;3131;10
23700;3211;10
23700;3219;375
23700;3231;10
23700;3241;10
23700;3273;10
23700;3321;60
23700;3322;175
23700;3329;750
23700;3331;175
23700;3351;10
23700;3352;60
23700;3399;10
24300;3111;10
24300;3113;60
24300;3114;375
24300;3115;375
24300;3116;375
24300;3118;68
24300;3119;60
24300;3121;10
24300;3132;10
24300;3133;175
24300;3141;175
24300;3149;60
24300;3152;10
24300;3159;10
24300;3219;213
24300;3222;60
24300;3231;1781
24300;3241;375
24300;3251;60
24300;3252;262
24300;3254;175
24300;3255;376
24300;3256;750
24300;3259;22
24300;3261;2339
24300;3262;60
24300;3271;10
24300;3272;10
24300;3273;175
24300;3279;187
24300;3311;10
24300;3312;60
24300;3314;60
24300;3315;375
24300;3321;750
24300;3322;10
24300;3323;151
24300;3324;175
24300;3325;60
24300;3326;154
24300;3327;657
24300;3328;279
24300;3329;895
24300;3331;60
24300;3332;1165
24300;3333;175
24300;3334;175
24300;3335;429
24300;3336;155
24300;3339;784
24300;3341;10
24300;3342;60
24300;3343;60
24300;3344;213
24300;3345;375
24300;3346;60
24300;3351;60
24300;3352;10
24300;3353;240
24300;3359;175
24300;3362;10
24300;3363;217
24300;3371;75
24300;3372;60
24300;3379;10
24300;3391;93
24300;3399;195
23400;3111;10
23400;3112;60
23400;3113;750
23400;3114;175
23400;3115;10
23400;3118;121
23400;3119;60
23400;3149;10
23400;3212;10
23400;3219;10
23400;3222;60
23400;3231;484
23400;3241;60
23400;3252;10
23400;3259;10
23400;3261;60
23400;3262;375
23400;3272;10
23400;3273;60
23400;3279;10
23400;3311;10
23400;3321;60
23400;3322;60
23400;3323;142
23400;3327;175
23400;3329;60
23400;3332;10
23400;3333;10
23400;3335;10
23400;3339;60
23400;3344;60
23400;3345;10
23400;3361;1750
23400;3363;261
23400;3364;10
23400;3371;5
23400;3372;10
23400;3391;60
23400;3399;10
23500;3111;10
23500;3112;1750
23500;3115;60
23500;3116;60
23500;3118;10
23500;3119;10
23500;3121;10
23500;3132;60
23500;3149;60
23500;3219;10
23500;3222;60
23500;3231;127
23500;3241;10
23500;3251;750
23500;3254;175
23500;3261;60
23500;3262;10
23500;3272;175
23500;3273;76
23500;3315;60
23500;3321;60
23500;3323;175
23500;3324;175
23500;3327;82
23500;3328;10
23500;3329;750
23500;3331;1750
23500;3332;60
23500;3333;10
23500;3334;60
23500;3335;60
23500;3336;375
23500;3339;137
23500;3344;60
23500;3345;10
23500;3361;10
23500;3363;175
23500;3371;43
23500;3391;375
23500;3399;60
24900;3112;10
24900;3115;60
24900;3118;10
24900;3169;10
24900;3211;10
24900;3212;60
24900;3219;60
24900;3222;175
24900;3231;175
24900;3256;10
24900;3271;10
24900;3323;60
24900;3326;10
24900;3327;60
24900;3331;10
24900;3334;10
24900;3342;10
24900;3371;10
24900;3111;60
24900;3112;175
24900;3115;60
24900;3116;10
24900;3118;70
24900;3119;10
24900;3121;375
24900;3133;10
24900;3149;60
24900;3212;10
24900;3219;69
24900;3222;175
24900;3231;326
24900;3241;750
24900;3251;114
24900;3254;10
24900;3255;10
24900;3256;10
24900;3259;60
24900;3261;375
24900;3262;10
24900;3271;60
24900;3273;258
24900;3279;60
24900;3311;3750
24900;3313;175
24900;3314;1750
24900;3315;750
24900;3321;175
24900;3323;750
24900;3324;10
24900;3326;60
24900;3327;330
24900;3328;175
24900;3329;1750
24900;3331;10
24900;3333;60
24900;3339;10
24900;3343;10
24900;3344;60
24900;3346;10
24900;3353;750
24900;3361;10
24900;3362;10
24900;3363;10
24900;3364;60
24900;3365;60
24900;3366;10
24900;3371;37
24900;3372;10
24900;3391;65
24900;3399;76
25500;3118;375
25500;3119;10
25500;3121;10
25500;3149;10
25500;3169;10
25500;3211;10
25500;3219;10
25500;3222;175
25500;3231;10
25500;3255;10
25500;3261;175
25500;3273;32
25500;3279;375
25500;3315;60
25500;3323;60
25500;3324;10
25500;3327;175
25500;3329;10
25500;3331;10
25500;3332;60
25500;3335;175
25500;3339;175
25500;3362;10
25500;3363;750
25500;3369;10
25500;3391;10
25500;3399;175
23900;3114;375
23900;3118;375
23900;3211;10
23900;3219;10
23900;3231;60
23900;3251;60
23900;3252;60
23900;3273;10
23900;3311;60
23900;3323;60
23900;3327;60
23900;3331;10
23900;3399;10
23900;3116;60
23900;3121;10
23900;3211;10
23900;3231;10
23900;3321;10
23900;3323;10
23900;3327;10
23900;3328;10
23900;3333;10
23900;3339;10
25401;3159;60
25401;3251;375
25401;3256;10
25401;3273;175
25401;3279;10
25401;3327;10
25401;3391;10
24802;3273;10
24802;3331;60
24802;3339;10
24802;3399;10
23801;3112;10
23801;3116;10
23801;3222;60
23801;3273;10
23801;3323;10
23801;3327;375
23801;3328;60
23801;3362;60
24701;3118;60
24701;3211;10
24701;3212;10
24701;3231;60
24701;3259;10
24701;3271;10
24701;3273;10
24701;3323;10
24701;3327;60
24701;3333;10
24701;3335;10
24701;3391;60
24701;3399;10
24900;3141;10
24900;3149;10
24900;3211;60
24900;3231;10
24900;3261;60
24900;3273;10
24900;3279;60
24900;3323;10
24900;3325;60
24900;3327;60
24900;3331;60
24900;3336;375
24900;3353;60
24900;3363;60
24900;3399;175
24801;3112;175
24801;3115;175
24801;3121;10
24801;3149;10
24801;3212;10
24801;3231;639
24801;3255;60
24801;3261;750
24801;3273;10
24801;3323;10
24801;3327;60
24801;3328;10
24801;3332;10
24801;3333;60
24801;3344;60
24801;3391;10
23500;3114;10
23500;3118;10
23500;3149;10
23500;3211;10
23500;3219;123
23500;3231;10
23500;3272;10
23500;3273;10
23500;3323;10
23500;3324;60
23500;3329;10
23500;3331;375
23500;3339;375
23500;3371;853
24400;3115;60
24400;3116;750
24400;3149;10
24400;3152;10
24400;3211;10
24400;3212;10
24400;3231;750
24400;3251;10
24400;3253;10
