"cz","L_manuf_t0","L_manuf_t1","d_ln_L","IPW","period","sample"
"18900",24847,18366,-0.30223589171746,12.9120640438077,"1999-2011","full"
"1900",27286,14911,-0.604274554531912,23.1105065381151,"1999-2011","full"
"19000",45040,30473,-0.390709938181258,19.9855015690102,"1999-2011","full"
"19100",124662,85543,-0.376586901395259,13.102223139008,"1999-2011","full"
"19200",93021,65167,-0.355872068280688,12.0462744942559,"1999-2011","full"
"19300",30403,23510,-0.257115425201757,23.4043943733929,"1999-2011","full"
"19400",306153,160066,-0.648498746814941,25.6869858078564,"1999-2011","full"
"19500",18531,14116,-0.272136099568849,17.7505610833127,"1999-2011","full"
"19600",317898,186311,-0.534313256194118,15.2777901850454,"1999-2011","full"
"19700",267523,173291,-0.434233281639351,16.0954934351593,"1999-2011","full"
"19800",28714,19034,-0.41115795505535,11.0995108224234,"1999-2011","full"
"19901",30745,20053,-0.427348610910537,11.0095895149402,"1999-2011","full"
"19902",11239,8647,-0.262177432557838,10.4004481936708,"1999-2011","full"
"19903",4955,4445,-0.108617298816084,3.64572791482436,"1999-2011","full"
"200",26503,15571,-0.531847724272566,21.2947468634405,"1999-2011","full"
"2000",28214,23860,-0.16761489198254,10.1848856858129,"1999-2011","full"
"20001",18921,11124,-0.531167479977904,28.9584139414388,"1999-2011","full"
"20002",2068,999,-0.727582456979766,7.84930531305342,"1999-2011","full"
"20003",5503,4017,-0.314758042700475,6.04913183357385,"1999-2011","full"
"20100",52008,31197,-0.511075616555964,26.9348241507505,"1999-2011","full"
"20200",26865,18609,-0.367178989521694,17.4992411001678,"1999-2011","full"
"20301",7964,4418,-0.589244281204024,12.3250879509928,"1999-2011","full"
"20302",21644,16404,-0.277203072250677,17.7070811594542,"1999-2011","full"
"20401",124845,70269,-0.574742233587287,22.0759355742138,"1999-2011","full"
"20402",140,100,-0.336472236621212,16.2664935049711,"1999-2011","full"
"20403",160,240,0.405465108108165,10.3904664739662,"1999-2011","full"
"20500",311934,167242,-0.623349761692154,29.3579187051366,"1999-2011","full"
"20600",91449,64230,-0.353311048570262,25.9469752609549,"1999-2011","full"
"20700",10333,7501,-0.320306312244718,13.9766152002997,"1999-2011","full"
"20800",44975,28508,-0.455922030196973,14.9470302346443,"1999-2011","full"
"20901",243476,160972,-0.413787938220334,12.9701144389194,"1999-2011","full"
"20902",12817,8344,-0.429229697049216,9.61448824508803,"1999-2011","full"
"2100",11241,7010,-0.472230107433163,7.19622889465153,"1999-2011","full"
"21001",4189,3274,-0.246449563015956,10.1038448057,"1999-2011","full"
"21002",2091,1476,-0.348306694268215,12.9061840561659,"1999-2011","full"
"21003",1710,1220,-0.337642511769403,16.9184140334181,"1999-2011","full"
"21004",3736,2400,-0.442546783012697,6.56077802171686,"1999-2011","full"
"21101",11552,9297,-0.21716681467675,7.12923723003225,"1999-2011","full"
"21102",5749,4584,-0.226453947228716,10.3166407302805,"1999-2011","full"
"21201",11948,8991,-0.284339823351228,93.9831703601228,"1999-2011","full"
"21202",2952,1975,-0.401914508385141,21.293257293669,"1999-2011","full"
"21301",18912,14251,-0.282969561532614,11.4737956393561,"1999-2011","full"
"21302",17149,12704,-0.30002295836923,16.0718568691916,"1999-2011","full"
"21400",22797,21106,-0.0770715881068593,13.5342225027033,"1999-2011","full"
"21501",232356,170646,-0.308679443020305,18.855598766001,"1999-2011","full"
"21502",1330,1160,-0.136758937115389,8.83980213623324,"1999-2011","full"
"21600",7678,4871,-0.455059841754201,10.0015525949601,"1999-2011","full"
"21701",24030,16728,-0.362219087622044,103.051954745002,"1999-2011","full"
"21702",6808,7434,0.0879656806039879,5.03774403489485,"1999-2011","full"
"21801",11759,7441,-0.457613656426155,8.41801951658197,"1999-2011","full"
"21802",8079,6481,-0.220393283051992,5.91878759814453,"1999-2011","full"
"21900",14406,11500,-0.225297751097967,27.9121521134497,"1999-2011","full"
"2200",14906,5844,-0.93634832257105,11.6183300178429,"1999-2011","full"
"22001",19780,20123,0.0171921132896653,14.0026251277152,"1999-2011","full"
"22002",3110,1437,-0.772065119094255,12.8688738312634,"1999-2011","full"
"22100",17887,15651,-0.133539379302743,10.3834987830021,"1999-2011","full"
"22200",28737,21893,-0.272018540043666,24.3311657127105,"1999-2011","full"
"22300",18725,15554,-0.185541689130531,9.743934304024,"1999-2011","full"
"22400",37657,26648,-0.345804759047757,11.9133811699678,"1999-2011","full"
"22500",81223,64688,-0.227622745392686,9.98890233226983,"1999-2011","full"
"22601",37867,31469,-0.185077086120543,7.27785760122391,"1999-2011","full"
"22602",4789,3886,-0.208941270405225,13.0388285859575,"1999-2011","full"
"22700",45075,34885,-0.256270831698181,8.28988296192743,"1999-2011","full"
"22800",31427,27671,-0.127282462677146,59.9423694353985,"1999-2011","full"
"22900",21149,14674,-0.36551540275881,18.0360204589442,"1999-2011","full"
"2300",27005,18873,-0.358289704788852,20.7329746929642,"1999-2011","full"
"23000",10651,8586,-0.21552081465866,31.3158710776373,"1999-2011","full"
"23100",44624,37868,-0.164165402618488,11.856610805313,"1999-2011","full"
"23200",20002,13503,-0.392920385575419,10.0450331013002,"1999-2011","full"
"23301",12005,6768,-0.573117607369294,14.4999399800315,"1999-2011","full"
"23302",14055,9760,-0.364685803933494,10.77043991484,"1999-2011","full"
"23400",14938,9589,-0.443291693763332,11.1528494707749,"1999-2011","full"
"23500",27404,21561,-0.239802860986238,14.057193033475,"1999-2011","full"
"23600",20748,12333,-0.520171259905304,15.5584362698347,"1999-2011","full"
"23700",9397,5415,-0.551217608947974,24.3601634476933,"1999-2011","full"
"23801",28974,25060,-0.145125926651538,13.2119084905144,"1999-2011","full"
"23802",6880,5564,-0.212301377884055,9.1177777955883,"1999-2011","full"
"23900",37292,28418,-0.271756079218562,12.7621600754339,"1999-2011","full"
"2400",61047,31919,-0.648442615530097,10.474124897924,"1999-2011","full"
"24000",63432,39544,-0.472554489965439,13.1643980456632,"1999-2011","full"
"24100",193730,133219,-0.374471046522418,13.0487661271455,"1999-2011","full"
"24200",9109,6352,-0.360493211817838,6.84003095313682,"1999-2011","full"
"24300",582749,348146,-0.515134629890714,20.6085942026953,"1999-2011","full"
"24400",81878,49438,-0.504510975248763,11.486925125341,"1999-2011","full"
"24500",4734,2587,-0.6042716078879,20.9196206075195,"1999-2011","full"
"24600",12204,8693,-0.339245662757497,21.2213625418396,"1999-2011","full"
"24701",169360,91852,-0.611848040769987,9.72577636082172,"1999-2011","full"
"24702",4091,2519,-0.484927441576787,14.4689296211988,"1999-2011","full"
"24801",6183,4754,-0.262817221638429,3.44491723364883,"1999-2011","full"
"24802",9237,5606,-0.499379704867877,15.0790867146474,"1999-2011","full"
"24900",20461,17260,-0.170128949529142,10.2823710576347,"1999-2011","full"
"2500",42814,33280,-0.251908535952023,24.6191943778731,"1999-2011","full"
"25000",12992,8949,-0.3727919892186,25.5634240080663,"1999-2011","full"
"25101",5820,3896,-0.401349875963058,19.7225076464198,"1999-2011","full"
"25102",7360,4883,-0.410300147661262,21.332630232585,"1999-2011","full"
"25103",7792,6995,-0.10790195822279,7.13444032510253,"1999-2011","full"
"25104",4095,1729,-0.862223510603878,18.4034363341532,"1999-2011","full"
"25105",5446,4575,-0.174274695524083,11.2878307192504,"1999-2011","full"
"25200",14922,10236,-0.37692571575178,7.3098213106334,"1999-2011","full"
"25300",16767,9484,-0.569806500752511,14.6606607666438,"1999-2011","full"
"25401",10003,8804,-0.127678884338827,21.7910798416736,"1999-2011","full"
"25402",3145,3604,0.136230449593688,20.8102793223637,"1999-2011","full"
"25500",12318,10659,-0.144657001557851,11.1176432520455,"1999-2011","full"
"25601",12818,7955,-0.477049771292284,16.3505966228993,"1999-2011","full"
"25602",945,695,-0.307273081928951,22.5216825868775,"1999-2011","full"
"25701",18706,13410,-0.332843630718774,17.6476479988496,"1999-2011","full"
"25702",6905,4413,-0.447691056573845,14.9598882999304,"1999-2011","full"
"25800",10778,6800,-0.460584407329245,11.6798862260081,"1999-2011","full"
"25900",24508,14858,-0.500461154133793,19.5181689223526,"1999-2011","full"
"2600",10890,7040,-0.436236766774918,9.34557596472456,"1999-2011","full"
"26001",6025,6185,0.0262095264677331,6.46594094189952,"1999-2011","full"
"26002",10963,8485,-0.256226068006212,11.1093483986091,"1999-2011","full"
"26003",80,90,0.117783035656384,9.99717311607611,"1999-2011","full"
"26004",1991,1049,-0.640799695667899,1.85891706923227,"1999-2011","full"
"26101",5227,2389,-0.782962631387113,17.4071704536435,"1999-2011","full"
"26102",4121,2775,-0.395445105158282,10.2358760771769,"1999-2011","full"
"26103",3260,1380,-0.859643696209504,9.68254192440457,"1999-2011","full"
"26104",1045,670,-0.4444944520139,6.24501525678589,"1999-2011","full"
"26105",1920,1910,-0.00522194398115161,4.19464376559257,"1999-2011","full"
"26106",2058,1565,-0.273848813419741,10.5646328960069,"1999-2011","full"
"26107",1905,1140,-0.51345374617226,25.8320192314213,"1999-2011","full"
"26201",2531,2066,-0.20300011086554,13.4962562597474,"1999-2011","full"
"26202",70,90,0.251314428280906,1.79788248301855,"1999-2011","full"
"26203",180,160,-0.117783035656384,10.4339795133725,"1999-2011","full"
"26204",20,30,0.405465108108165,1.520378757475,"1999-2011","full"
"26301",560,545,-0.0271509890659507,9.71665104974778,"1999-2011","full"
"26302",495,415,-0.176279242337992,0.968927763773246,"1999-2011","full"
"26303",590,365,-0.480225183317273,16.1877827639659,"1999-2011","full"
"26304",1174,1343,0.134489196135195,10.9015966781803,"1999-2011","full"
"26305",130,270,0.730887508542793,8.66496196828462,"1999-2011","full"
"26401",10,20,0.693147180559945,8.63725479114388,"1999-2011","full"
"26402",30,30,0,1.51356419222965,"1999-2011","full"
"26403",70,60,-0.154150679827259,8.87833762246563,"1999-2011","full"
"26404",245,120,-0.713766467762682,34.0434591670636,"1999-2011","full"
"26405",30,10,-1.09861228866811,7.17195776789664,"1999-2011","full"
"26406",150,20,-2.01490302054226,11.2004979975659,"1999-2011","full"
"26407",60,30,-0.693147180559945,11.7783311404891,"1999-2011","full"
"26408",160,90,-0.575364144903562,5.16071962968307,"1999-2011","full"
"26409",100,90,-0.105360515657827,14.5839599560911,"1999-2011","full"
"26410",1014,1767,0.555380288168568,35.4804759968461,"1999-2011","full"
"26411",660,920,0.332133835022615,19.9067220576622,"1999-2011","full"
"26412",269,344,0.245930277771559,13.314993022012,"1999-2011","full"
"26501",5325,4905,-0.0821576185781634,23.4491500355756,"1999-2011","full"
"26502",1525,850,-0.58451333955715,13.5015447048599,"1999-2011","full"
"26503",16054,14646,-0.0917907790705073,66.2533437646132,"1999-2011","full"
"26504",5035,4607,-0.088836640216746,15.5477667823851,"1999-2011","full"
"26601",740,735,-0.00677968698537867,5.87753312128972,"1999-2011","full"
"26602",900,1010,0.115310846510994,18.6752331737349,"1999-2011","full"
"26604",100,160,0.470003629245735,1.29485964956767,"1999-2011","full"
"26605",2879,3291,0.133748458331163,14.8165979821755,"1999-2011","full"
"26701",5082,4912,-0.0340236940531309,10.0324525149421,"1999-2011","full"
"26702",1920,1495,-0.250198979197041,6.87259646623716,"1999-2011","full"
"26703",3070,1185,-0.951934787012013,11.3249299971967,"1999-2011","full"
"26704",4437,4665,0.0501093619025337,6.78883423168501,"1999-2011","full"
"26801",11268,11913,0.0556633908030975,10.1364254342645,"1999-2011","full"
"26802",2260,2600,0.140146631743242,16.3527614572945,"1999-2011","full"
"26803",2475,1672,-0.392219881358144,10.6064821874249,"1999-2011","full"
"26804",150,160,0.0645385211375711,18.1665657318692,"1999-2011","full"
"26901",8088,8979,0.104507035820502,7.75223205790219,"1999-2011","full"
"26902",5308,4036,-0.2739610139786,7.96072142107865,"1999-2011","full"
"2700",30307,26551,-0.132311297173832,7.36859331658526,"1999-2011","full"
"27001",241,300,0.218985541165546,8.36869697970616,"1999-2011","full"
"27002",230,300,0.265703165733005,10.1468026853731,"1999-2011","full"
"27003",70,90,0.251314428280906,13.4702186681259,"1999-2011","full"
"27004",160,210,0.271933715483642,0.195871002005174,"1999-2011","full"
"27005",3798,3800,0.000526454342246296,18.168475431362,"1999-2011","full"
"27006",2583,2269,-0.129612308315999,7.2830842350355,"1999-2011","full"
"27007",1560,2755,0.568731621343431,9.24027241094255,"1999-2011","full"
"27008",866,572,-0.414745917182637,14.346410666305,"1999-2011","full"
"27009",40,50,0.22314355131421,18.1191522154313,"1999-2011","full"
"27010",60,110,0.606135803570316,5.50266455393084,"1999-2011","full"
"27011",190,160,-0.17185025692666,18.6634556237709,"1999-2011","full"
"27012",120,90,-0.287682072451781,3.08047921264687,"1999-2011","full"
"27101",7523,6164,-0.199239077120215,23.6555275150546,"1999-2011","full"
"27102",3542,3615,0.0204003162500861,9.38290620867775,"1999-2011","full"
"27201",6646,7224,0.083393646182282,23.1569375753821,"1999-2011","full"
"27202",5469,6517,0.175318362985609,8.3739010874321,"1999-2011","full"
"27301",6061,4940,-0.204509471769317,14.4623897517898,"1999-2011","full"
"27302",4682,4304,-0.084180546209236,19.741095968153,"1999-2011","full"
"27401",4994,5388,0.0759370666905372,5.01187609590347,"1999-2011","full"
"27402",9299,6703,-0.327351680120239,23.2642859292472,"1999-2011","full"
"27501",31430,24318,-0.256546033935251,10.322059552724,"1999-2011","full"
"27502",2880,3135,0.0848388799370294,11.8600087389456,"1999-2011","full"
"27503",1865,1717,-0.0826824711804397,14.2857900561498,"1999-2011","full"
"27504",4286,4647,0.080867953051456,7.61021210970475,"1999-2011","full"
"27601",6864,3749,-0.604801224431885,18.7277558528432,"1999-2011","full"
"27602",20,30,0.405465108108165,1.26610979651378,"1999-2011","full"
"27603",235,100,-0.854415328156067,3.67292487886556,"1999-2011","full"
"27701",2131,1663,-0.247968152905689,9.33689377466599,"1999-2011","full"
"27702",2687,2469,-0.0846121192703118,20.6681795547449,"1999-2011","full"
"27703",485,465,-0.0421114853501274,9.19475503553427,"1999-2011","full"
"27704",50,60,0.182321556793954,6.71350214102237,"1999-2011","full"
"27801",5163,4797,-0.0735270833775861,11.3537779084394,"1999-2011","full"
"27802",8493,8482,-0.00129602374547311,10.7268312271259,"1999-2011","full"
"27901",4699,2991,-0.451741940472868,8.68333593762818,"1999-2011","full"
"27902",1563,1139,-0.316456366974295,14.3080913881274,"1999-2011","full"
"27903",8181,9271,0.125076856093283,9.2025433923779,"1999-2011","full"
"2800",13596,9365,-0.372796295937817,15.4612095689646,"1999-2011","full"
"28001",26004,16147,-0.476516098442739,78.1413155833404,"1999-2011","full"
"28002",1645,781,-0.744920513359786,5.27765725711982,"1999-2011","full"
"28101",24513,18227,-0.296299577827885,12.8310802377691,"1999-2011","full"
"28102",2570,3445,0.293018005558493,11.6759487308081,"1999-2011","full"
"28201",5593,3033,-0.611963587133006,11.773964235097,"1999-2011","full"
"28202",42494,34608,-0.205278020282744,13.9628420592642,"1999-2011","full"
"28301",800,860,0.0723206615796261,9.81366181837572,"1999-2011","full"
"28302",525,525,0,22.2465291575903,"1999-2011","full"
"28304",90,90,0,10.2423617519542,"1999-2011","full"
"28305",525,555,0.0555698511548108,12.9653572611482,"1999-2011","full"
"28306",428,430,0.00466201310581127,10.4873889210947,"1999-2011","full"
"28401",24415,12122,-0.70017571398453,42.7105500536756,"1999-2011","full"
"28402",70,20,-1.25276296849537,0.354045029681014,"1999-2011","full"
"28501",80,20,-1.38629436111989,2.21702242151418,"1999-2011","full"
"28502",6057,5904,-0.0255845407006383,9.16500343415566,"1999-2011","full"
"28503",230,158,-0.375484275896229,16.6671670333175,"1999-2011","full"
"28504",130,150,0.143100843640673,4.99619770185664,"1999-2011","full"
"28601",90,60,-0.405465108108165,6.24465709213146,"1999-2011","full"
"28602",265,255,-0.0384662808277962,8.74931890008814,"1999-2011","full"
"28603",700,375,-0.624154309072994,3.83249662459847,"1999-2011","full"
"28604",220,370,0.519875459285908,12.8538220434222,"1999-2011","full"
"28605",100,90,-0.105360515657827,9.45087656346222,"1999-2011","full"
"28606",30,70,0.847297860387204,6.7729672660791,"1999-2011","full"
"28607",657,565,-0.150858287338169,15.9277795249187,"1999-2011","full"
"28608",5031,4329,-0.150282203049338,7.53757814360757,"1999-2011","full"
"28609",6665,5582,-0.177322818516542,7.09681747233927,"1999-2011","full"
"28701",340,270,-0.230523658611832,9.04675796690482,"1999-2011","full"
"28702",1399,1160,-0.187337690565071,13.3721010672523,"1999-2011","full"
"28703",80,190,0.864997437486605,16.0346255239849,"1999-2011","full"
"28704",903,555,-0.486754439670551,26.8080686815264,"1999-2011","full"
"28800",27703,24920,-0.105870016658764,17.2266388271276,"1999-2011","full"
"28900",106027,73648,-0.364396791583451,29.7921073239273,"1999-2011","full"
"2900",9420,7597,-0.215081656067188,13.2122531496481,"1999-2011","full"
"29001",355,250,-0.35065687161317,7.35209981562915,"1999-2011","full"
"29002",80,70,-0.133531392624522,11.9607964168805,"1999-2011","full"
"29003",4575,8357,0.602492812291814,2.08249288431274,"1999-2011","full"
"29004",2533,1892,-0.291769900389852,16.1496174233315,"1999-2011","full"
"29005",6219,5086,-0.201117455121823,9.97751111493785,"1999-2011","full"
"29006",1740,1164,-0.402022763917192,11.4437778767764,"1999-2011","full"
"29007",325,210,-0.436717651612269,6.47647252248899,"1999-2011","full"
"29008",60,70,0.154150679827259,10.0716750639392,"1999-2011","full"
"29101",870,635,-0.314868212755938,7.08163091088231,"1999-2011","full"
"29102",555,525,-0.0555698511548108,15.579482364091,"1999-2011","full"
"29103",595,535,-0.106294658649624,15.2774778641719,"1999-2011","full"
"29104",8200,7088,-0.145730940967427,15.4280478293104,"1999-2011","full"
"29201",1678,1516,-0.101527320824834,19.1327500680087,"1999-2011","full"
"29202",1180,1410,0.178075265912504,6.64006672078773,"1999-2011","full"
"29203",5199,5017,-0.035634153899462,8.91976308379167,"1999-2011","full"
"29204",13215,11625,-0.128194596582833,15.9994671175806,"1999-2011","full"
